,0
7484,"('know whatâs', 0)"
7485,"('whatâs up', 0)"
7486,"('up httpstcorvwrbpfhj', 0)"
7487,"('shangchunson iâm', 0)"
7488,"('achilles highly', 0)"
7489,"('miller httpstcobfmpvdk', 0)"
7490,"('i regret', 0)"
7491,"('to âœsomewhere', 0)"
7492,"('âœsomewhere only', 0)"
7493,"('we knowâ', 0)"
7494,"('knowâ by', 0)"
7495,"('about patrochilles', 0)"
7496,"('achilles â', 0)"
7497,"('jordannicole the', 0)"
7498,"('iâm finally', 0)"
7499,"('ðÿ ughmerlin', 0)"
7500,"('ughmerlin merthur', 0)"
7501,"('quotes insp', 0)"
7502,"('insp amp', 0)"
7503,"('amp httpstcowykfxmfzg', 0)"
7504,"('like maybe', 0)"
7505,"('maybe its', 0)"
7506,"('this from', 0)"
7507,"('a talent', 0)"
7508,"('plz for', 0)"
7509,"('if the', 0)"
7510,"('taylor swift', 0)"
7511,"('swift not', 0)"
7512,"('not gon', 0)"
7513,"('na argue', 0)"
7514,"('ayo its', 0)"
7515,"('its been', 0)"
7516,"('im crying', 0)"
7517,"('hows everybody', 0)"
7518,"('else doin', 0)"
7519,"('swear httpstcomplqmnmdi', 0)"
7520,"('willnis the', 0)"
7521,"('marked as', 0)"
7522,"('as toread', 0)"
7523,"('toread the', 0)"
7524,"('miller httpstcobglybpamht', 0)"
7525,"('achilles swear', 0)"
7526,"('a webtoon', 0)"
7527,"('random but', 0)"
7528,"('achilles gtgt', 0)"
7529,"('miller ðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿ', 0)"
7530,"('ðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿ httpstcobwfdjbcb', 0)"
7531,"('ever since', 0)"
7532,"('about âœthe', 0)"
7533,"('of anchillesâ', 0)"
7534,"('anchillesâ i', 0)"
7535,"('anymore â', 0)"
7536,"('miller httpstcogzqcyzj', 0)"
7537,"('when iâm', 0)"
7538,"('iâm on', 0)"
7539,"('road trip', 0)"
7540,"('for lgbtq', 0)"
7541,"('lgbtq romance', 0)"
7542,"('one series', 0)"
7543,"('were liars', 0)"
7544,"('thousandth floor', 0)"
7545,"('miller httpstcogylpqeavj', 0)"
7546,"('feeling especially', 0)"
7547,"('maybe iâll', 0)"
7548,"('iâll reread', 0)"
7549,"('he friendsi', 0)"
7550,"('friendsi refuse', 0)"
7551,"('use besties', 0)"
7552,"('besties iâm', 0)"
7553,"('and iâm', 0)"
7554,"('iâm absolutely', 0)"
7555,"('im dying', 0)"
7556,"('achillesâ madeline', 0)"
7557,"('people including', 0)"
7558,"('including myself', 0)"
7559,"('myself checked', 0)"
7560,"('of booktok', 0)"
7561,"('booktok although', 0)"
7562,"('greek mythologies', 0)"
7563,"('mythologies i', 0)"
7564,"('achilles thatâll', 0)"
7565,"('thatâll certainly', 0)"
7566,"('impression ðÿ', 0)"
7567,"('ðÿ httpstcowtavvjlf', 0)"
7568,"('iâm becoming', 0)"
7569,"('list plsðÿ', 0)"
7570,"('plsðÿ just', 0)"
7571,"('hugo and', 0)"
7572,"('iâm tempted', 0)"
7573,"('miller httpstcodfiiwpvg', 0)"
7574,"('hashshsgs âï', 0)"
7575,"('searched the', 0)"
7576,"('last nightâ', 0)"
7577,"('nightâ is', 0)"
7578,"('sign httpstcougssspinzp', 0)"
7579,"('hyperfixating on', 0)"
7580,"('again whatâs', 0)"
7581,"('whatâs new', 0)"
7582,"('new ðÿ', 0)"
7583,"('it ahhh', 0)"
7584,"('the ginger', 0)"
7585,"('mamas boy', 0)"
7586,"('lastly patroclus', 0)"
7587,"('did wellðÿžðÿââï', 0)"
7588,"('meeeee aaaaaaaaaaaaaaaa', 0)"
7589,"('miller httpstcowcvlvzvfj', 0)"
7590,"('read tho', 0)"
7591,"('tho lets', 0)"
7592,"('lets be', 0)"
7593,"('i guess', 0)"
7594,"('top led', 0)"
7595,"('songs objectively', 0)"
7596,"('no order', 0)"
7597,"('since iâve', 0)"
7598,"('iâve been', 0)"
7599,"('this encompasses', 0)"
7600,"('in songs', 0)"
7601,"('hugo people', 0)"
7602,"('on vacation', 0)"
7603,"('vacation and', 0)"
7604,"('of achillesââbut', 0)"
7605,"('achillesââbut also', 0)"
7606,"('coming soon', 0)"
7607,"('achilles httpstcopzdezssvyt', 0)"
7608,"('achilles d', 0)"
7609,"('with âœmulan', 0)"
7610,"('âœmulan meets', 0)"
7611,"('achillesâ httpstcojolwwnsca', 0)"
7612,"('omg gay', 0)"
7613,"('littlehux theres', 0)"
7614,"('him quote', 0)"
7615,"('am just', 0)"
7616,"('just destroyed', 0)"
7617,"('starting with', 0)"
7618,"('achilles httpstcounwjhskyw', 0)"
7619,"('of sleepingâœœï', 0)"
7620,"('sleepingâœœï we', 0)"
7621,"('miller httpstcofjbufhuog', 0)"
7622,"('achilles tbdate', 0)"
7623,"('tbdate history', 0)"
7624,"('me rwamprb', 0)"
7625,"('rwamprb the', 0)"
7626,"('us and', 0)"
7627,"('ya ðÿ', 0)"
7628,"('achilles instore', 0)"
7629,"('instore today', 0)"
7630,"('today beautiful', 0)"
7631,"('oseman song', 0)"
7632,"('miller httpstcoyprarxk', 0)"
7633,"('think iâm', 0)"
7634,"('iâm mentally', 0)"
7635,"('achilles ya', 0)"
7636,"('iâm curious', 0)"
7637,"('but whatâs', 0)"
7638,"('whatâs the', 0)"
7639,"('of iâ', 0)"
7640,"('iâ â', 0)"
7641,"('â uh', 0)"
7642,"('uh iâd', 0)"
7643,"('of eden', 0)"
7644,"('eden httpstcoigdbesffq', 0)"
7645,"('but iâm', 0)"
7646,"('iâm still', 0)"
7647,"('i wasnât', 0)"
7648,"('wasnât ready', 0)"
7649,"('hard omg', 0)"
7650,"('why r', 0)"
7651,"('ask for', 0)"
7652,"('ever ðÿ', 0)"
7653,"('ðÿ if', 0)"
7654,"('say weâre', 0)"
7655,"('weâre watching', 0)"
7656,"('together weâll', 0)"
7657,"('weâll watch', 0)"
7658,"('end now', 0)"
7659,"('achilles xd', 0)"
7660,"('mishzar yes', 0)"
7661,"('yes if', 0)"
7662,"('can read', 0)"
7663,"('illiad first', 0)"
7664,"('lot gayerðÿž', 0)"
7665,"('hyyh bot', 0)"
7666,"('bot mitski', 0)"
7667,"('mitski bot', 0)"
7668,"('bot sappho', 0)"
7669,"('sappho bot', 0)"
7670,"('bot song', 0)"
7671,"('bot the', 0)"
7672,"('gay apocalypse', 0)"
7673,"('apocalypse i', 0)"
7674,"('and deactivating', 0)"
7675,"('hurt me', 0)"
7676,"('iâve less', 0)"
7677,"('iâm fucking', 0)"
7678,"('fucking petrifiedðÿ', 0)"
7679,"('odysseus remains', 0)"
7680,"('characters ever', 0)"
7681,"('love him', 0)"
7682,"('achilles httpstcocmahdpyww', 0)"
7683,"('a customer', 0)"
7684,"('today sheâs', 0)"
7685,"('sheâs like', 0)"
7686,"('up together', 0)"
7687,"('nearing the', 0)"
7688,"('know itâs', 0)"
7689,"('itâs gon', 0)"
7690,"('na rip', 0)"
7691,"('to shreds', 0)"
7692,"('achilles miniseries', 0)"
7693,"('miniseries adaptation', 0)"
7694,"('when exactly', 0)"
7695,"('i wont', 0)"
7696,"('wont start', 0)"
7697,"('next read', 0)"
7698,"('book thats', 0)"
7699,"('thats lighter', 0)"
7700,"('lighter i', 0)"
7701,"('cant read', 0)"
7702,"('of achillesi', 0)"
7703,"('achillesi just', 0)"
7704,"('na flex', 0)"
7705,"('say iâm', 0)"
7706,"('iâm from', 0)"
7707,"('from pelion', 0)"
7708,"('okay so', 0)"
7709,"('soul now', 0)"
7710,"('honeysricciardo romance', 0)"
7711,"('romance it', 0)"
7712,"('us normal', 0)"
7713,"('people song', 0)"
7714,"('achilles beautiful', 0)"
7715,"('beautiful disaster', 0)"
7716,"('disaster emma', 0)"
7717,"('thriller the', 0)"
7718,"('silent patient', 0)"
7719,"('patient my', 0)"
7720,"('lovely wife', 0)"
7721,"('wife the', 0)"
7722,"('dinner guest', 0)"
7723,"('im shattered', 0)"
7724,"('we shouldâve', 0)"
7725,"('shouldâve gatekept', 0)"
7726,"('julys monthly', 0)"
7727,"('for millennia', 0)"
7728,"('millennia men', 0)"
7729,"('ships now', 0)"
7730,"('story daughtersofsparta', 0)"
7731,"('daughtersofsparta songofachilles', 0)"
7732,"('songofachilles barnesandnoble', 0)"
7733,"('barnesandnoble bnbospru', 0)"
7734,"('bnbospru httpstcostvfddvzf', 0)"
7735,"('ok look', 0)"
7736,"('look i', 0)"
7737,"('cool ways', 0)"
7738,"('ways but', 0)"
7739,"('people it', 0)"
7740,"('night im', 0)"
7741,"('friedmandave im', 0)"
7742,"('still deciding', 0)"
7743,"('choices include', 0)"
7744,"('broken anyone', 0)"
7745,"('achilles story', 0)"
7746,"('story because', 0)"
7747,"('am destroyed', 0)"
7748,"('is six', 0)"
7749,"('crows sad', 0)"
7750,"('sad bc', 0)"
7751,"('tbh ðÿðÿ', 0)"
7752,"('how tf', 0)"
7753,"('okay after', 0)"
7754,"('madeleine miller', 0)"
7755,"('pray for', 0)"
7756,"('mental healthi', 0)"
7757,"('healthi heard', 0)"
7758,"('pain httpstcogeunxjj', 0)"
7759,"('achilles letâs', 0)"
7760,"('letâs see', 0)"
7761,"('if iâll', 0)"
7762,"('iâll cry', 0)"
7763,"('cry ðÿ', 0)"
7764,"('my fyp', 0)"
7765,"('fish sakuatsu', 0)"
7766,"('sakuatsu angst', 0)"
7767,"('past hour', 0)"
7768,"('oh noo', 0)"
7769,"('sorry youâre', 0)"
7770,"('youâre feeling', 0)"
7771,"('na go', 0)"
7772,"('get somâ', 0)"
7773,"('somâ â', 0)"
7774,"('â barnes', 0)"
7775,"('sm lt', 0)"
7776,"('lt iâve', 0)"
7777,"('iâve u', 0)"
7778,"('u havenât', 0)"
7779,"('recommend geâ', 0)"
7780,"('geâ httpstcobvefemiwa', 0)"
7781,"('madeleine millerif', 0)"
7782,"('millerif you', 0)"
7783,"('you havenât', 0)"
7784,"('them already', 0)"
7785,"('iâm starting', 0)"
7786,"('miller httpstcofwdiwfro', 0)"
7787,"('woo im', 0)"
7788,"('skonczylem the', 0)"
7789,"('achilles httpstcopzkqjnipl', 0)"
7790,"('crows they', 0)"
7791,"('end me', 0)"
7792,"('before you', 0)"
7793,"('you we', 0)"
7794,"('liars it', 0)"
7795,"('miller httpstcozgbikrx', 0)"
7796,"('formulashe the', 0)"
7797,"('achillesâ no', 0)"
7798,"('background itâs', 0)"
7799,"('itâs got', 0)"
7800,"('straight girl', 0)"
7801,"('human history', 0)"
7802,"('am help', 0)"
7803,"('taekook as', 0)"
7804,"('send tweet', 0)"
7805,"('ðÿðÿ i', 0)"
7806,"('its going', 0)"
7807,"('cant cherish', 0)"
7808,"('soon ðÿðÿðÿ', 0)"
7809,"('ðÿðÿðÿ my', 0)"
7810,"('heart cant', 0)"
7811,"('cant take', 0)"
7812,"('this super', 0)"
7813,"('super ugly', 0)"
7814,"('ugly crying', 0)"
7815,"('mean theyre', 0)"
7816,"('theyre so', 0)"
7817,"('and pure', 0)"
7818,"('they have', 0)"
7819,"('up relationshi', 0)"
7820,"('we did', 0)"
7821,"('did he', 0)"
7822,"('to trying', 0)"
7823,"('trying but', 0)"
7824,"('when youâve', 0)"
7825,"('youâve had', 0)"
7826,"('so itâs', 0)"
7827,"('itâs taken', 0)"
7828,"('while he', 0)"
7829,"('achilles went', 0)"
7830,"('next bbut', 0)"
7831,"('bbut i', 0)"
7832,"('haloslovee iâm', 0)"
7833,"('iâm alright', 0)"
7834,"('well oh', 0)"
7835,"('really having', 0)"
7836,"('suffer ðÿÿ', 0)"
7837,"('the plane', 0)"
7838,"('plane to', 0)"
7839,"('book therapy', 0)"
7840,"('retellings but', 0)"
7841,"('but these', 0)"
7842,"('u donât', 0)"
7843,"('donât like', 0)"
7844,"('like classics', 0)"
7845,"('future me', 0)"
7846,"('me how', 0)"
7847,"('achilles ðÿðÿž', 0)"
7848,"('lovelyxlouies the', 0)"
7849,"('too young', 0)"
7850,"('young i', 0)"
7851,"('them older', 0)"
7852,"('older when', 0)"
7853,"('achilles clearly', 0)"
7854,"('and culture', 0)"
7855,"('achilles carry', 0)"
7856,"('carry on', 0)"
7857,"('on aristotle', 0)"
7858,"('the universe', 0)"
7859,"('universe criers', 0)"
7860,"('criers war', 0)"
7861,"('war i', 0)"
7862,"('few more', 0)"
7863,"('iâm already', 0)"
7864,"('mum read', 0)"
7865,"('from dâaulaireâs', 0)"
7866,"('dâaulaireâs when', 0)"
7867,"('was little', 0)"
7868,"('little then', 0)"
7869,"('read âœthe', 0)"
7870,"('achillesâ in', 0)"
7871,"('high school', 0)"
7872,"('school and', 0)"
7873,"('teacher shoutout', 0)"
7874,"('shoutout to', 0)"
7875,"('jennifer knapp', 0)"
7876,"('knapp in', 0)"
7877,"('in college', 0)"
7878,"('college and', 0)"
7879,"('was more', 0)"
7880,"('workingclassicists httpstcoayvnzdfd', 0)"
7881,"('jackxrose gl', 0)"
7882,"('might share', 0)"
7883,"('fav quotesparts', 0)"
7884,"('quotesparts from', 0)"
7885,"('my pillow', 0)"
7886,"('ztwts i', 0)"
7887,"('ever again', 0)"
7888,"('my dumbass', 0)"
7889,"('down ðÿ', 0)"
7890,"('coffeechai the', 0)"
7891,"('is beautiful', 0)"
7892,"('beautiful such', 0)"
7893,"('woke culture', 0)"
7894,"('culture a', 0)"
7895,"('to others', 0)"
7896,"('others a', 0)"
7897,"('be prepared', 0)"
7898,"('prepared u', 0)"
7899,"('reading ðÿš', 0)"
7900,"('miller httpstcodksnupmz', 0)"
7901,"('achilles gt', 0)"
7902,"('gt httpstcomqybncoum', 0)"
7903,"('achilles excuse', 0)"
7904,"('go cry', 0)"
7905,"('i havenât', 0)"
7906,"('achilles httpstcowdyusdaq', 0)"
7907,"('my most', 0)"
7908,"('favorite is', 0)"
7909,"('donât think', 0)"
7910,"('to process', 0)"
7911,"('process httpstcooiiftbay', 0)"
7912,"('na continue', 0)"
7913,"('that dances', 0)"
7914,"('my little', 0)"
7915,"('millermadelines the', 0)"
7916,"('achilles custom', 0)"
7917,"('funko pop', 0)"
7918,"('pop i', 0)"
7919,"('much ðÿâïðÿš', 0)"
7920,"('ðÿâïðÿš achilles', 0)"
7921,"('achilles patroclus', 0)"
7922,"('patroclus funkopop', 0)"
7923,"('funkopop thesongofachilles', 0)"
7924,"('thesongofachilles httpstcouyitbvmr', 0)"
7925,"('and what', 0)"
7926,"('rereading atsu', 0)"
7927,"('book iâve', 0)"
7928,"('iâve ever', 0)"
7929,"('achilles amp', 0)"
7930,"('thief ðÿ', 0)"
7931,"('the plan', 0)"
7932,"('i ðÿ', 0)"
7933,"('lokisiove st', 0)"
7934,"('st it', 0)"
7935,"('it marvel', 0)"
7936,"('marvel cars', 0)"
7937,"('cars ðÿž', 0)"
7938,"('ðÿž love', 0)"
7939,"('love victor', 0)"
7940,"('victor young', 0)"
7941,"('royals rwamprb', 0)"
7942,"('achilles sex', 0)"
7943,"('sex ed', 0)"
7944,"('ed hayley', 0)"
7945,"('hayley kiyoko', 0)"
7946,"('kiyoko the', 0)"
7947,"('the aubreys', 0)"
7948,"('aubreys mãneskin', 0)"
7949,"('mãneskin gays', 0)"
7950,"('gays mentally', 0)"
7951,"('ill people', 0)"
7952,"('achilles âïâïâïâïâï', 0)"
7953,"('worldâ httpstcocmxxhqbj', 0)"
7954,"('itâs time', 0)"
7955,"('itâs been', 0)"
7956,"('it ðÿðÿðÿ', 0)"
7957,"('ktmcgbookclub circe', 0)"
7958,"('list âœ', 0)"
7959,"('âœ i', 0)"
7960,"('achillesâ written', 0)"
7961,"('coffeechai hello', 0)"
7962,"('hello murakami', 0)"
7963,"('me uncle', 0)"
7964,"('me haan', 0)"
7965,"('fucking sobbing', 0)"
7966,"('girls another', 0)"
7967,"('iliad this', 0)"
7968,"('through patroclusâ', 0)"
7969,"('patroclusâ eyes', 0)"
7970,"('from childhood', 0)"
7971,"('childhood httpstcodakfvhrtzz', 0)"
7972,"('miller httpstcohzzurpxe', 0)"
7973,"('her mouth', 0)"
7974,"('mouth tightenes', 0)"
7975,"('tightenes have', 0)"
7976,"('more memories', 0)"
7977,"('of memories', 0)"
7978,"('just remembered', 0)"
7979,"('yes right', 0)"
7980,"('achilles httpstcoisigcqnnha', 0)"
7981,"('least âï', 0)"
7982,"('only pages', 0)"
7983,"('achilles httpstcoikomsica', 0)"
7984,"('iâm eating', 0)"
7985,"('achilles donât', 0)"
7986,"('donât talk', 0)"
7987,"('âbrave new', 0)"
7988,"('by huxley', 0)"
7989,"('âno longer', 0)"
7990,"('dazai reread', 0)"
7991,"('âthe grand', 0)"
7992,"('by hawking', 0)"
7993,"('by miller', 0)"
7994,"('âintroduction to', 0)"
7995,"('of chapters', 0)"
7996,"('achilles circe', 0)"
7997,"('cutie àâà', 0)"
7998,"('miller httpstconpvozwn', 0)"
7999,"('poppy war', 0)"
8000,"('war karyakarya', 0)"
8001,"('karyakarya keigo', 0)"
8002,"('keigo higashino', 0)"
8003,"('higashino the', 0)"
8004,"('alchemist dll', 0)"
8005,"('duh luca', 0)"
8006,"('cry kan', 0)"
8007,"('kan i', 0)"
8008,"('booktwt if', 0)"
8009,"('you wan', 0)"
8010,"('na let', 0)"
8011,"('itâs like', 0)"
8012,"('pain before', 0)"
8013,"('completely different', 0)"
8014,"('different topic', 0)"
8015,"('topic but', 0)"
8016,"('suddenly its', 0)"
8017,"('its sunny', 0)"
8018,"('sunny outside', 0)"
8019,"('outside so', 0)"
8020,"('its worth', 0)"
8021,"('achilles ðÿðÿðÿš', 0)"
8022,"('achilles noww', 0)"
8023,"('me getting', 0)"
8024,"('it ðÿ', 0)"
8025,"('ðÿ httpstcoxgfctjkoa', 0)"
8026,"('so long', 0)"
8027,"('was â', 0)"
8028,"('â but', 0)"
8029,"('the future', 0)"
8030,"('future also', 0)"
8031,"('also wrong', 0)"
8032,"('makeup today', 0)"
8033,"('end sobs', 0)"
8034,"('achilles yes', 0)"
8035,"('yes me', 0)"
8036,"('cry ðÿœ', 0)"
8037,"('achilles wahhhhhhh', 0)"
8038,"('of darkness', 0)"
8039,"('and lonely', 0)"
8040,"('the wicked', 0)"
8041,"('circe greek', 0)"
8042,"('nightingale historical', 0)"
8043,"('historical fantasy', 0)"
8044,"('cresent city', 0)"
8045,"('bangs pots', 0)"
8046,"('and pans', 0)"
8047,"('pans read', 0)"
8048,"('clear skin', 0)"
8049,"('if youâve', 0)"
8050,"('youâve read', 0)"
8051,"('friends idc', 0)"
8052,"('my goal', 0)"
8053,"('darkness i', 0)"
8054,"('gods story', 0)"
8055,"('next in', 0)"
8056,"('the queue', 0)"
8057,"('queue song', 0)"
8058,"('agatha christie', 0)"
8059,"('christie gone', 0)"
8060,"('gone girl', 0)"
8061,"('girl the', 0)"
8062,"('achilles beach', 0)"
8063,"('beach read', 0)"
8064,"('game you', 0)"
8065,"('middle part', 0)"
8066,"('part it', 0)"
8067,"('the chapters', 0)"
8068,"('send the', 0)"
8069,"('book pls', 0)"
8070,"('i actually', 0)"
8071,"('miller httpstcoedstied', 0)"
8072,"('achilles ðÿƒ', 0)"
8073,"('ðÿƒ ang', 0)"
8074,"('buhai ðÿƒðÿƒ', 0)"
8075,"('seeing the', 0)"
8076,"('miller httpstcoutfivllj', 0)"
8077,"('far itâs', 0)"
8078,"('itâs pretty', 0)"
8079,"('pretty good', 0)"
8080,"('way rn', 0)"
8081,"('friday nights', 0)"
8082,"('âœasmr getting', 0)"
8083,"('taken youâre', 0)"
8084,"('youâre a', 0)"
8085,"('a babyâ', 0)"
8086,"('whilst reading', 0)"
8087,"('achilles httpstcovivjocpqk', 0)"
8088,"('miller her', 0)"
8089,"('an eye', 0)"
8090,"('then ill', 0)"
8091,"('ill be', 0)"
8092,"('which im', 0)"
8093,"('prose is', 0)"
8094,"('so gorgeousâ', 0)"
8095,"('gorgeousâ was', 0)"
8096,"('to beâ', 0)"
8097,"('beâ red', 0)"
8098,"('here httpstcoltvpfkub', 0)"
8099,"('goshh i', 0)"
8100,"('so anyway', 0)"
8101,"('guess whoâs', 0)"
8102,"('whoâs reading', 0)"
8103,"('i canât', 0)"
8104,"('canât just', 0)"
8105,"('again httpstcobkblihys', 0)"
8106,"('to sob', 0)"
8107,"('also me', 0)"
8108,"('me staring', 0)"
8109,"('background sobs', 0)"
8110,"('âœswear to', 0)"
8111,"('you go', 0)"
8112,"('go you', 0)"
8113,"('fight themâ', 0)"
8114,"('definitely not', 0)"
8115,"('word httpstconhwbxvnejl', 0)"
8116,"('up help', 0)"
8117,"('sobbing httpstcohrdamkqjgu', 0)"
8118,"('biancaaaaaa its', 0)"
8119,"('chocolate milk', 0)"
8120,"('finished âœthe', 0)"
8121,"('achillesâ finally', 0)"
8122,"('now iâm', 0)"
8123,"('ive also', 0)"
8124,"('not would', 0)"
8125,"('consider it', 0)"
8126,"('patroclus told', 0)"
8127,"('patroclus throughout', 0)"
8128,"('its textually', 0)"
8129,"('gay as', 0)"
8130,"('as it', 0)"
8131,"('should be', 0)"
8132,"('content im', 0)"
8133,"('im like', 0)"
8134,"('it ill', 0)"
8135,"('ill soak', 0)"
8136,"('yeah ill', 0)"
8137,"('ill reread', 0)"
8138,"('the th', 0)"
8139,"('th time', 0)"
8140,"('glad i', 0)"
8141,"('didnt know', 0)"
8142,"('idk maybe', 0)"
8143,"('maybe im', 0)"
8144,"('minority here', 0)"
8145,"('here but', 0)"
8146,"('achilles inner', 0)"
8147,"('speaker in', 0)"
8148,"('breaks through', 0)"
8149,"('through assuming', 0)"
8150,"('emotionally unfulfilling', 0)"
8151,"('achilles response', 0)"
8152,"('starts patroclus', 0)"
8153,"('patroclus patroclus', 0)"
8154,"('patroclus no', 0)"
8155,"('wont come', 0)"
8156,"('down and', 0)"
8157,"('literally couldnt', 0)"
8158,"('couldnt listen', 0)"
8159,"('couldnt make', 0)"
8160,"('maybe thats', 0)"
8161,"('thats a', 0)"
8162,"('me problem', 0)"
8163,"('began reading', 0)"
8164,"('curiosity amp', 0)"
8165,"('amp recommendation', 0)"
8166,"('iâm bawling', 0)"
8167,"('am brockenðÿðÿâ', 0)"
8168,"('dont remember', 0)"
8169,"('it highly', 0)"
8170,"('highly the', 0)"
8171,"('achilles lt', 0)"
8172,"('achilles good', 0)"
8173,"('good ive', 0)"
8174,"('some iâve', 0)"
8175,"('iâve already', 0)"
8176,"('âthe red', 0)"
8177,"('âthe hush', 0)"
8178,"('âvampire academy', 0)"
8179,"('âhunger games', 0)"
8180,"('âmaze runner', 0)"
8181,"('runner trilogy', 0)"
8182,"('slump forâletâs', 0)"
8183,"('forâletâs be', 0)"
8184,"('years former', 0)"
8185,"('former gifted', 0)"
8186,"('burnout idk', 0)"
8187,"('idk anyway', 0)"
8188,"('itâs already', 0)"
8189,"('me ðÿðÿƒ', 0)"
8190,"('ðÿðÿƒ tbh', 0)"
8191,"('after this', 0)"
8192,"('this ðÿžðÿ', 0)"
8193,"('this might', 0)"
8194,"('miller httpstcojniazmtc', 0)"
8195,"('also started', 0)"
8196,"('yes im', 0)"
8197,"('im late', 0)"
8198,"('party wbk', 0)"
8199,"('wbk but', 0)"
8200,"('contemplating life', 0)"
8201,"('of achillesâthose', 0)"
8202,"('achillesâthose faggots', 0)"
8203,"('me hooked', 0)"
8204,"('but ahaha', 0)"
8205,"('of elves', 0)"
8206,"('elves again', 0)"
8207,"('god fucking', 0)"
8208,"('fucking the', 0)"
8209,"('achilles god', 0)"
8210,"('hate gaysss', 0)"
8211,"('today huh', 0)"
8212,"('huh i', 0)"
8213,"('really wan', 0)"
8214,"('na make', 0)"
8215,"('cry huh', 0)"
8216,"('guys i', 0)"
8217,"('cant gind', 0)"
8218,"('it anywhere', 0)"
8219,"('touchoflouis im', 0)"
8220,"('rn its', 0)"
8221,"('its rlly', 0)"
8222,"('so faaarr', 0)"
8223,"('hi i', 0)"
8224,"('so heres', 0)"
8225,"('heres some', 0)"
8226,"('books amp', 0)"
8227,"('amp series', 0)"
8228,"('loveboat taipei', 0)"
8229,"('the selection', 0)"
8230,"('selection series', 0)"
8231,"('they dont', 0)"
8232,"('patroclus so', 0)"
8233,"('and ishus', 0)"
8234,"('ishus guide', 0)"
8235,"('dating instead', 0)"
8236,"('my downfall', 0)"
8237,"('bowermanbrooke yess', 0)"
8238,"('beautiful way', 0)"
8239,"('achilles httpstcoowtjqdyqk', 0)"
8240,"('god im', 0)"
8241,"('that httpstconxhmfyqfo', 0)"
8242,"('days too', 0)"
8243,"('iâve finally', 0)"
8244,"('itâs mostly', 0)"
8245,"('ruined me', 0)"
8246,"('plz ðÿ', 0)"
8247,"('miller httpstcotqzbsqx', 0)"
8248,"('iâm a', 0)"
8249,"('a mess', 0)"
8250,"('missyoustyles ahaha', 0)"
8251,"('ahaha i', 0)"
8252,"('i m', 0)"
8253,"('m reading', 0)"
8254,"('achilles where', 0)"
8255,"('you from', 0)"
8256,"('na ruin', 0)"
8257,"('ruin me', 0)"
8258,"('war winters', 0)"
8259,"('winters orbit', 0)"
8260,"('orbit a', 0)"
8261,"('of honey', 0)"
8262,"('honey song', 0)"
8263,"('my pants', 0)"
8264,"('not quite', 0)"
8265,"('usually are', 0)"
8266,"('love tfoa', 0)"
8267,"('tfoa i', 0)"
8268,"('of achillesðÿœ', 0)"
8269,"('fashion ðÿ', 0)"
8270,"('ðÿ i', 0)"
8271,"('love ha', 0)"
8272,"('d i', 0)"
8273,"('me dd', 0)"
8274,"('dd enjoy', 0)"
8275,"('goal to', 0)"
8276,"('physical book', 0)"
8277,"('sure ðÿ', 0)"
8278,"('miller okay', 0)"
8279,"('is httpstcojuorcpw', 0)"
8280,"('oomf reading', 0)"
8281,"('mental breakdown', 0)"
8282,"('ive written', 0)"
8283,"('achilles whole', 0)"
8284,"('running lol', 0)"
8285,"('idk this', 0)"
8286,"('book also', 0)"
8287,"('major notes', 0)"
8288,"('notes i', 0)"
8289,"('just love', 0)"
8290,"('fia the', 0)"
8291,"('so boringðÿ', 0)"
8292,"('long audiobook', 0)"
8293,"('audiobook i', 0)"
8294,"('feel powerful', 0)"
8295,"('powerful like', 0)"
8296,"('or something', 0)"
8297,"('something i', 0)"
8298,"('deliciously tragic', 0)"
8299,"('tragic all', 0)"
8300,"('of starstsoa', 0)"
8301,"('crows omg', 0)"
8302,"('omg red', 0)"
8303,"('blue the', 0)"
8304,"('âœname one', 0)"
8305,"('was happyâ', 0)"
8306,"('hello itâs', 0)"
8307,"('itâs almost', 0)"
8308,"('almost am', 0)"
8309,"('am and', 0)"
8310,"('millerâs âthe', 0)"
8311,"('achillesâ hhhshwkdk', 0)"
8312,"('tears httpstcorducdkdo', 0)"
8313,"('new on', 0)"
8314,"('of homers', 0)"
8315,"('homers odyssey', 0)"
8316,"('odyssey contemplating', 0)"
8317,"('madeline millers', 0)"
8318,"('millers the', 0)"
8319,"('circe fridayreads', 0)"
8320,"('achilles mood', 0)"
8321,"('mood httpstcopemsvdhhm', 0)"
8322,"('iliad while', 0)"
8323,"('recommend tsoa', 0)"
8324,"('tsoa however', 0)"
8325,"('however warning', 0)"
8326,"('that itâll', 0)"
8327,"('itâll def', 0)"
8328,"('you cry', 0)"
8329,"('idea ever', 0)"
8330,"('ever ive', 0)"
8331,"('my life', 0)"
8332,"('life any', 0)"
8333,"('my therapy', 0)"
