,words,repeated
3669,alles an shakespeare,1
3670,an shakespeare und,1
3671,shakespeare und jane,1
3672,und jane austen,1
3673,jane austen englische,1
3674,austen englische literatur,0
3675,blazEWvsted The alchemist,0
3676,Whatâs a book,0
3677,a book everyone,1
3678,book everyone âœreadâ,0
3679,everyone âœreadâ in,0
3680,âœreadâ in school,0
3681,in school that,1
3682,school that you,1
3683,that you didnât,0
3684,you didnât but,0
3685,didnât but still,0
3686,but still reference,1
3687,still reference often,0
3688,reference often Iâll,0
3689,often Iâll start,0
3690,Iâll start The,0
3691,start The Picture,0
3692,drbeard Oscar Wildeâs,0
3693,Oscar Wildeâs The,0
3694,Dorian Gray best,0
3695,Gray best book,0
3696,best book cover,0
3697,book cover ever,0
3698,cover ever httpstcolxoQYz,0
3699,Read Oscar Wilde,0
3700,Oscar Wilde as,0
3701,Wilde as a,0
3702,as a junior,1
3703,a junior in,1
3704,junior in high,1
3705,in high school,0
3706,high school canât,0
3707,school canât really,0
3708,canât really move,0
3709,really move how,1
3710,move how much,1
3711,how much the,1
3712,much the Conceptual,0
3713,the Conceptual introduction,0
3714,Conceptual introduction to,0
3715,introduction to The,0
3716,Dorian Gray stayed,0
3717,Gray stayed with,0
3718,stayed with me,1
3719,with me and,1
3720,me and my,1
3721,and my memory,0
3722,my memory Also,0
3723,memory Also we,0
3724,Also we have,0
3725,we have the,1
3726,have the same,1
3727,the same birthday,0
3728,same birthday I,0
3729,birthday I canât,0
3730,I canât get,0
3731,canât get much,0
3732,get much more,1
3733,much more effetetowardqueermale,0
3734,more effetetowardqueermale in,0
3735,effetetowardqueermale in my,0
3736,in my thoughts,1
3737,my thoughts amp,0
3738,thoughts amp mannerisms,0
3739,amp mannerisms httpstcoFRrrQnIt,0
3740,âœWhen one is,0
3741,is what the,2
3742,what the world,2
3743,world calls a,2
3744,calls a romanceâ,0
3745,deadacademics âœYou will,0
3746,âœYou will always,0
3747,Oscar Wilde Theâ,0
3748,fraveris The Picture,0
3749,Oscar Wilde httpstcoAbjCmUBB,0
3750,Evelyns Blog for,0
3751,Blog for July,0
3752,for July THE,0
3753,July THE PICTURE,0
3754,DORIAN GRAY a,0
3755,GRAY a conversation,0
3756,a conversation httpstcoYffIiAI,0
3757,gray but itâs,0
3758,but itâs just,0
3759,itâs just with,0
3760,just with each,1
3761,with each new,1
3762,each new infographic,1
3763,new infographic they,1
3764,infographic they share,1
3765,they share on,1
3766,share on ig,1
3767,on ig slowly,1
3768,ig slowly becomes,1
3769,slowly becomes crowded,1
3770,becomes crowded by,1
3771,crowded by a,1
3772,by a new,1
3773,a new racist,1
3774,new racist thing,1
3775,racist thing they,1
3776,thing they said,1
3777,they said in,1
3778,said in the,1
3779,in the past,1
3780,the past each,1
3781,past each time,0
3782,Iâve Always Suspected,0
3783,Always Suspected âœThe,0
3784,Suspected âœThe Picture,0
3785,Dorian Grayâ Was,0
3786,Grayâ Was Based,0
3787,Was Based on,0
3788,Based on My,0
3789,on My Life,0
3790,My Life Now,0
3791,Life Now I,0
3792,Now I Know,0
3793,I Know It,0
3794,Know It Was,0
3795,pheresome How to,0
3796,How to Win,0
3797,to Win Friends,0
3798,Win Friends amp,0
3799,Friends amp Influence,0
3800,amp Influence People,0
3801,Influence People The,0
3802,People The Picture,0
3803,Dorian Gray after,0
3804,One of the,0
3805,of the key,1
3806,the key properties,1
3807,key properties of,1
3808,properties of the,1
3809,the Dorian scale,0
3810,Dorian scale is,0
3811,scale is itâs,0
3812,is itâs symmetrical,0
3813,itâs symmetrical nature,0
3814,symmetrical nature This,0
3815,nature This balance,0
3816,This balance seems,0
3817,balance seems to,1
3818,seems to mirror,1
3819,to mirror the,1
3820,mirror the darklight,0
3821,the darklight balance,0
3822,darklight balance of,0
3823,balance of the,1
3824,picture and person,1
3825,and person in,1
3826,person in Wildeâs,0
3827,in Wildeâs Dorian,0
3828,Wildeâs Dorian Gray,0
3829,Dorian Gray offering,0
3830,Gray offering a,0
3831,offering a strong,1
3832,a strong reason,1
3833,strong reason why,1
3834,reason why Wilde,0
3835,why Wilde changed,0
3836,Wilde changed the,0
3837,changed the initial,1
3838,the initial title,1
3839,initial title Phrygian,0
3840,title Phrygian gray,0
3841,Phrygian gray In,0
3842,gray In this,0
3843,In this essay,0
3844,this essay I,0
3845,essay I will,0
3846,ThereseTaylor Gray was,0
3847,Gray was a,0
3848,was a creature,4
3849,a creature of,4
3850,creature of polished,0
3851,of polished reserve,0
3852,polished reserve There,0
3853,reserve There are,0
3854,There are many,0
3855,are many references,4
3856,many references in,4
3857,references in memoirs,4
3858,in memoirs of,4
3859,memoirs of the,4
3860,of the period,4
3861,the period to,4
3862,period to his,4
3863,to his masklike,0
3864,his masklike counteâ,0
3865,dimmiebuccs The alchemist,0
3866,republishing the picture,0
3867,gray and making,1
3868,and making the,1
3869,making the cover,1
3870,the cover look,1
3871,cover look like,1
3872,look like a,1
3873,like a bestselling,0
3874,a bestselling toxic,0
3875,bestselling toxic selfhelp,0
3876,toxic selfhelp book,0
3877,selfhelp book and,0
3878,book and calling,1
3879,and calling it,1
3880,calling it Be,0
3881,it Be Gay,0
3882,Be Gay Do,0
3883,Gay Do Crime,0
3884,pixiestrid The picture,0
3885,of dorian grayâ,0
3886,dorian grayâ is,0
3887,grayâ is such,0
3888,is such a,1
3889,such a good,1
3890,a good book,1
3891,good book wtf,0
3892,other stuff i,0
3893,stuff i like,0
3894,classic films like,0
3895,films like s,0
3896,sos taylor swift,0
3897,taylor swift idkhow,0
3898,swift idkhow mÃneskin,0
3899,idkhow mÃneskin hadestown,0
3900,mÃneskin hadestown the,0
3901,hadestown the musical,0
3902,so uh mutuals,0
3903,uh mutuals come,0
3904,mutuals come find,0
3905,come find me,0
3906,AndyHessick Ah the,0
3907,Ah the âœPicture,0
3908,the âœPicture of,0
3909,âœPicture of Dorian,0
3910,Dorian Grayâ power,0
3911,HellsKitt I have,0
3912,I have like,0
3913,have like books,1
3914,like books at,1
3915,books at home,1
3916,at home that,1
3917,home that I,0
3918,that I should,0
3919,I should read,0
3920,should read I,0
3921,read I think,0
3922,I think I,0
3923,think I want,0
3924,I want to,0
3925,to read something,1
3926,read something in,1
3927,something in English,0
3928,in English so,0
3929,English so probably,0
3930,so probably one,1
3931,probably one of,1
3932,one of the,3
3933,of the classics,1
3934,the classics I,0
3935,classics I still,0
3936,still have maybe,0
3937,have maybe the,0
3938,maybe the picture,0
3939,srgntsnat the picture,1
3940,dorian gray D,0
3941,The Shadow of,0
3942,Shadow of the,0
3943,of the Wind,0
3944,The Bookseller of,0
3945,Bookseller of Kabul,0
3946,The Hunger Games,0
3947,Thereâs more lmaoo,0
3948,more lmaoo httpstcoJwqmXRshUw,0
3949,âœI knew nothing,0
3950,knew nothing but,1
3951,nothing but shadows,1
3952,but shadows and,1
3953,shadows and I,0
3954,and I thought,0
3955,I thought them,0
3956,thought them to,1
3957,them to be,1
3958,to be realâ,0
3959,Dorian Gray httpstcozXDsCSqA,0
3960,should read the,1
3961,Dorian Gray again,0
3962,the corrupted decrepit,0
3963,corrupted decrepit Dorian,0
3964,decrepit Dorian painted,0
3965,Dorian painted by,0
3966,painted by Ivan,0
3967,by Ivan Albright,0
3968,Ivan Albright hangs,0
3969,Albright hangs in,0
3970,hangs in the,1
3971,in the Art,0
3972,the Art Institute,0
3973,Art Institute Chicago,0
3974,secundino The alchemist,0
3975,NathanMohri Atomic habits,0
3976,Thinking fast and,0
3977,fast and slow,2
3978,ladyoforien âœLive Live,0
3979,âœLive Live the,0
3980,Live the wonderful,0
3981,the wonderful life,28
3982,wonderful life that,28
3983,life that is,28
3984,that is in,28
3985,is in you,0
3986,in you Let,0
3987,you Let nothing,0
3988,Let nothing be,0
3989,nothing be lost,28
3990,be lost upon,28
3991,lost upon you,0
3992,upon you Be,0
3993,you Be always,0
3994,Be always searching,0
3995,always searching for,28
3996,searching for new,28
3997,for new sensations,0
3998,new sensations Be,0
3999,sensations Be afâ,0
4000,NMamatas Madame Bovary,0
4001,Madame Bovary Flaubert,0
4002,Bovary Flaubert The,0
4003,Flaubert The Picture,0
4004,DeeringRachel âœI have,0
4005,âœI have one,0
4006,have one aimâthe,0
4007,one aimâthe grotesque,0
4008,aimâthe grotesque If,0
4009,grotesque If I,0
4010,If I am,0
4011,I am not,0
4012,am not grotesque,0
4013,not grotesque I,0
4014,grotesque I am,0
4015,I am nothing,0
4016,Aubrey Beardsley Art,0
4017,Beardsley Art editor,0
4018,Art editor also,0
4019,editor also of,26
4020,also of The,0
4021,of The Yellow,0
4022,The Yellow Bâ,0
4023,Knowledge would be,0
4024,would be fatal,0
4025,be fatal It,0
4026,fatal It is,0
4027,It is the,0
4028,is the uncertainty,1
4029,the uncertainty that,1
4030,uncertainty that charms,1
4031,that charms one,0
4032,charms one A,0
4033,one A mist,0
4034,A mist makes,0
4035,mist makes things,1
4036,makes things wonderful,0
4037,HStylesPeru The picture,0
4038,dorian gray PremiosMTVMIAW,0
4039,gray PremiosMTVMIAW MTVLAGLOBALGOLDEN,0
4040,PremiosMTVMIAW MTVLAGLOBALGOLDEN MTVLACRUSHHARRY,0
4041,saturnmuses ARE YOU,0
4042,ARE YOU READINF,0
4043,YOU READINF THE,0
4044,READINF THE PICTURE,0
4045,xoxoItsNotDan âœFin de,0
4046,âœFin de siÃªcleâ,0
4047,de siÃªcleâ murmured,0
4048,siÃªcleâ murmured Lord,0
4049,murmured Lord Henry,0
4050,âœFin du globeâ,0
4051,du globeâ answered,0
4052,globeâ answered his,0
4053,answered his hostess,0
4054,Dorian Gray Oscaâ,0
4055,goodreads The picture,0
4056,i kinda wan,0
4057,kinda wan na,0
4058,of dorian grayââ,0
4059,knowyourdevil âœIt is,0
4060,âœIt is the,0
4061,is the stupid,1
4062,the stupid and,1
4063,stupid and the,1
4064,and the ugly,1
4065,the ugly who,1
4066,ugly who have,1
4067,who have the,1
4068,in this worldâ,0
4069,this worldâ Oscar,0
4070,worldâ Oscar Wilde,0
4071,my favorite pastime,0
4072,favorite pastime is,1
4073,pastime is reading,1
4074,is reading summaries,1
4075,reading summaries to,1
4076,summaries to books,1
4077,to books and,1
4078,books and movies,1
4079,and movies and,1
4080,movies and i,1
4081,and i always,1
4082,i always ALWAYS,0
4083,always ALWAYS have,0
4084,ALWAYS have to,0
4085,have to reread,1
4086,to reread the,1
4087,reread the summary,1
4088,the summary to,1
4089,summary to the,1
4090,to the picture,10
4091,gray bc im,1
4092,bc im like,1
4093,im like wow,1
4094,like wow this,1
4095,wow this is,1
4096,this is so,1
4097,is so good,1
4098,good but the,1
4099,but the moment,1
4100,the moment i,1
4101,moment i tried,1
4102,i tried to,1
4103,tried to actually,1
4104,to actually read,1
4105,actually read it,1
4106,read it i,1
4107,it i was,1
4108,i was like,1
4109,was like ðŸðŸðŸ,0
4110,âœNothing can cure,0
4111,can cure the,22
4112,cure the soul,11
4113,the soul but,11
4114,soul but the,11
4115,but the senses,0
4116,the senses just,0
4117,senses just as,0
4118,just as nothing,11
4119,as nothing can,11
4120,nothing can cure,11
4121,cure the senses,11
4122,the senses but,11
4123,senses but the,11
4124,but the soulâ,0
4125,What is healing,0
4126,is healing your,1
4127,healing your soul,1
4128,your soul or,1
4129,soul or senses,1
4130,or senses lately,0
4131,senses lately httpstcoyPkBIPn,0
4132,sarahjmarchese hey Iâd,0
4133,hey Iâd love,0
4134,Iâd love to,0
4135,love to hear,1
4136,to hear more,1
4137,hear more about,1
4138,more about your,1
4139,about your wip,1
4140,your wip âºï,0
4141,wip âºï Iâm,0
4142,âºï Iâm currently,0
4143,Iâm currently working,0
4144,currently working on,1
4145,working on a,1
4146,on a retelling,1
4147,a retelling of,1
4148,retelling of the,1
4149,MAMelby Similarly as,0
4150,Similarly as an,0
4151,as an editor,1
4152,an editor who,1
4153,editor who reads,1
4154,who reads for,1
4155,reads for a,1
4156,for a living,0
4157,a living it,0
4158,living it takes,0
4159,it takes a,1
4160,takes a lot,1
4161,lot of effort,1
4162,of effort amp,0
4163,effort amp ENERGY,0
4164,amp ENERGY to,0
4165,ENERGY to just,0
4166,to just sit,1
4167,just sit down,1
4168,sit down and,1
4169,down and read,0
4170,and read Then,0
4171,read Then I,0
4172,Then I have,0
4173,I have to,0
4174,have to take,1
4175,to take extreme,1
4176,take extreme effort,1
4177,extreme effort to,1
4178,effort to shut,1
4179,to shut off,1
4180,shut off the,1
4181,off the editor,1
4182,the editor part,1
4183,editor part of,1
4184,part of my,1
4185,of my brain,0
4186,my brain This,0
4187,brain This is,0
4188,This is why,0
4189,is why I,0
4190,why I still,0
4191,I still havent,0
4192,still havent finished,0
4193,havent finished The,0
4194,finished The Picture,0
4195,Dorian Gray its,0
4196,Gray its been,0
4197,its been years,0
4198,been years of,1
4199,years of trying,0
4200,psonfanblog Dracula Frankenstein,0
4201,Dracula Frankenstein Dr,0
4202,Frankenstein Dr Jekyll,0
4203,Dr Jekyll and,0
4204,Jekyll and Mr,0
4205,and Mr Hyde,0
4206,Mr Hyde The,0
4207,Hyde The Picture,0
4208,Dorian Gray Peter,0
4209,Gray Peter Pan,0
4210,Peter Pan Alice,0
4211,Pan Alice in,0
4212,Alice in Wonderland,0
4213,in Wonderland Tom,0
4214,Wonderland Tom Sawyer,0
4215,Tom Sawyer Huckleberry,0
4216,Sawyer Huckleberry Finn,0
4217,Huckleberry Finn A,0
4218,Finn A Christmas,0
4219,A Christmas Carol,0
4220,Christmas Carol ProdigalSon,0
4221,Carol ProdigalSon SaveProdigalSon,0
4222,goodreads Oscar Wildes,0
4223,WolfgangReid The alchemist,0
4224,OwzyBrand Atomic habits,0
4225,Mini Book Review,0
4226,Book Review The,0
4227,Review The Picture,0
4228,Gray by OscarÂWilde,0
4229,by OscarÂWilde httpstcoqZzBsbHoY,0
4230,Leanne Dycks blog,0
4231,Dycks blog Book,0
4232,blog Book Review,0
4233,Oscar Wilde horror,0
4234,Wilde horror explores,0
4235,horror explores what,0
4236,explores what can,1
4237,what can happen,1
4238,can happen to,1
4239,happen to a,1
4240,to a mans,0
4241,a mans life,0
4242,mans life when,0
4243,life when he,1
4244,when he is,1
4245,he is manipulated,1
4246,is manipulated by,1
4247,manipulated by the,1
4248,by the wrong,1
4249,the wrong influence,0
4250,current read The,0
4251,Oscar Wilde httpstcoHQeFLiOxi,0
4252,Im actually going,0
4253,actually going to,1
4254,going to read,1
4255,to read The,0
4256,read The picture,0
4257,Gray again because,0
4258,again because i,1
4259,Cursive Nothing can,0
4260,Nothing can cure,0
4261,but the soul,0
4262,Oscar WildeÂThe Picturâ,0
4263,dorian gray httpstcoVSDrqcgOb,0
4264,AsteriiXx the picture,0
4265,la version anglaise,0
4266,Classic book recommendation,0
4267,book recommendation No,0
4268,recommendation No The,0
4269,No The Picture,0
4270,Summary from Goodreads,0
4271,STUDY Anonymous education,0
4272,Anonymous education helpingothers,0
4273,education helpingothers book,0
4274,helpingothers book BookRecommendation,0
4275,book BookRecommendation classic,0
4276,BookRecommendation classic classicbooks,0
4277,classic classicbooks ThePictureofDorianGray,0
4278,classicbooks ThePictureofDorianGray OscarWilde,0
4279,ThePictureofDorianGray OscarWilde httpstcoxULcgDYCM,0
4280,I plan on,0
4281,plan on making,1
4282,on making a,1
4283,making a film,1
4284,a film adaptation,1
4285,film adaptation of,1
4286,Dorian Gray ðŸªðŸ,0
4287,MoviesTv SeriesBooksActors etc,0
4288,ïPicture of Dorian,0
4289,ïthe Phantom of,0
4290,Phantom of the,0
4291,of the Opera,0
4292,ïPercy Jackson books,0
4293,ïTim Burton movies,0
4294,ïThe Umbrella Academy,0
4295,ïThe Crow httpstcoPOGsLSxuB,0
4296,ganseylalablue so my,0
4297,so my copy,58
4298,my copy of,59
4299,Dorian Gray had,0
4300,Gray had a,0
4301,had a ugly,59
4302,a ugly ass,59
4303,ugly ass cover,59
4304,ass cover so,59
4305,cover so I,0
4306,so I decided,0
4307,I decided to,0
4308,decided to paint,59
4309,to paint something,59
4310,paint something over,59
4311,something over it,0
4312,over it its,0
4313,it its not,0
4314,its not great,0
4315,not great bâ,0
4316,On page of,0
4317,page of of,1
4318,of of The,0
4319,Oscar Wilde httpstcouBPpoSO,0
4320,i bought âœthe,0
4321,bought âœthe picture,0
4322,dorian grayâ bc,0
4323,grayâ bc of,0
4324,bc of velvetoscar,1
4325,of velvetoscar and,1
4326,velvetoscar and âœyoung,0
4327,and âœyoung and,0
4328,âœyoung and beautifulâ,0
4329,and beautifulâ and,0
4330,beautifulâ and âœgods,0
4331,and âœgods and,0
4332,âœgods and monstersâ,0
4333,my brother was,0
4334,brother was looking,1
4335,was looking at,1
4336,looking at my,1
4337,at my books,1
4338,my books and,1
4339,books and of,1
4340,and of all,1
4341,of all the,1
4342,all the books,1
4343,the books that,1
4344,books that caught,1
4345,that caught his,1
4346,caught his interest,1
4347,his interest enough,1
4348,interest enough to,1
4349,enough to start,1
4350,to start reading,1
4351,start reading it,1
4352,reading it he,1
4353,it he picked,1
4354,he picked up,1
4355,the picture pf,1
4356,picture pf dorian,1
4357,pf dorian gray,1
4358,dorian gray PLS,0
4359,gray PLS STOP,0
4360,THE WAR CRIMINALS,0
4361,WAR CRIMINALS PICTURE,0
4362,CRIMINALS PICTURE OF,0
4363,DORIAN GRAY httpstcodhFZiba,0
4364,sensations Be afraid,0
4365,Be afraid of,0
4366,afraid of nothingâ,0
4367,I dont want,0
4368,dont want to,0
4369,to be at,11
4370,be at the,11
4371,at the mercy,11
4372,the mercy of,11
4373,mercy of my,11
4374,of my emotions,0
4375,my emotions I,0
4376,emotions I want,0
4377,want to use,11
4378,to use them,0
4379,use them to,0
4380,them to enjoy,0
4381,to enjoy them,0
4382,enjoy them and,0
4383,them and to,0
4384,and to dominate,11
4385,to dominate thâ,0
4386,tedcruz For Ted,0
4387,For Ted Cruz,0
4388,Ted Cruz ANY,0
4389,Cruz ANY attention,0
4390,ANY attention even,0
4391,attention even if,0
4392,even if negative,0
4393,if negative will,0
4394,negative will suffice,0
4395,As Oscar Wilde,0
4396,Oscar Wilde duly,0
4397,Wilde duly noted,0
4398,Oscar WildeÂThe Picture,0
4399,WildeÂThe Picture of,0
4400,gothficbot Experience was,0
4401,Experience was of,0
4402,was of no,2
4403,of no ethical,2
4404,no ethical value,0
4405,ethical value It,0
4406,value It was,0
4407,It was merely,0
4408,was merely the,2
4409,to their mistakes,0
4410,Gray Oscar Wâ,0
4411,ocjamesevans the picture,1
4412,gray and slytherin,0
4413,I remembered that,0
4414,remembered that I,0
4415,that I read,0
4416,Gray my senior,0
4417,my senior year,1
4418,senior year of,1
4419,year of HS,0
4420,of HS and,0
4421,HS and INSTANTLY,0
4422,and INSTANTLY I,0
4423,INSTANTLY I knew,0
4424,I knew that,0
4425,knew that was,1
4426,that was the,1
4427,was the blueprint,1
4428,the blueprint for,1
4429,blueprint for the,1
4430,for the gay,0
4431,the gay recruiter,0
4432,gay recruiter trope,0
4433,recruiter trope Ive,0
4434,trope Ive shouldered,0
4435,Ive shouldered ever,0
4436,shouldered ever since,0
4437,IICARUSWLLS YES LET,0
4438,YES LET US,0
4439,LET US KNOW,0
4440,US KNOW YOUR,0
4441,KNOW YOUR THOUGHTS,0
4442,YOUR THOUGHTS WHILE,0
4443,THOUGHTS WHILE YOU,0
4444,WHILE YOU READ,0
4445,YOU READ or,0
4446,READ or after,0
4447,or after I,0
4448,after I suppose,0
4449,I suppose also,0
4450,suppose also on,1
4451,also on the,1
4452,on the picture,2
4453,Dorian Gray absolutely,0
4454,Gray absolutely ADORE,0
4455,absolutely ADORE it,0
4456,Oscar Wilde ÂThe,0
4457,Wilde ÂThe Picture,0
4458,ÂThe Picture of,0
4459,WyrdWednesday ðŸ httpstcolxNxMPJMR,0
4460,drbeard I reread,0
4461,I reread everything,0
4462,reread everything every,0
4463,everything every year,2
4464,every year for,2
4465,year for teaching,0
4466,for teaching Of,0
4467,teaching Of those,0
4468,Of those I,0
4469,those I am,0
4470,I am always,0
4471,am always delighted,2
4472,always delighted to,2
4473,delighted to revisit,0
4474,to revisit Frankenstein,0
4475,revisit Frankenstein Theâ,0
4476,revisit Frankenstein The,0
4477,Frankenstein The Talented,0
4478,The Talented Mr,0
4479,Talented Mr Ripley,0
4480,Mr Ripley Rebecca,0
4481,Ripley Rebecca A,0
4482,Rebecca A Rage,0
4483,A Rage in,0
4484,Rage in Harlem,0
4485,in Harlem The,0
4486,Harlem The Maltese,0
4487,The Maltese Falcon,0
4488,Maltese Falcon The,0
4489,Falcon The Picture,0
4490,Gray I would,0
4491,I would guess,0
4492,would guess the,1
4493,guess the latter,1
4494,the latter is,1
4495,latter is the,1
4496,is the book,1
4497,the book I,0
4498,book I have,0
4499,I have reread,0
4500,have reread most,0
4501,reread most in,0
4502,most in life,0
4503,PunkyKubrick Oh its,0
4504,Oh its The,0
4505,its The Picture,0
4506,Dorian Gray One,0
4507,Gray One of,0
4508,of the few,1
4509,the few books,1
4510,few books Ive,0
4511,books Ive ever,0
4512,Ive ever read,0
4513,ever read more,1
4514,read more than,2
4515,more than once,1
4516,than once possibly,0
4517,once possibly the,0
4518,possibly the only,0
4519,only one Ive,0
4520,one Ive read,0
4521,Ive read more,0
4522,more than twice,0
4523,than twice Recommend,0
4524,twice Recommend it,0
4525,Recommend it to,0
4526,it to everyone,0
4527,lorraineelizab Otd An,0
4528,Otd An Post,0
4529,Postvox officially launched,0
4530,officially launched a,3
4531,launched a set,3
4532,a set of,3
4533,set of p,0
4534,of p postage,0
4535,p postage stamps,0
4536,postage stamps in,0
4537,stamps in honour,0
4538,in honour of,3
4539,honour of poet,3
4540,of poet amp,0
4541,poet amp playwright,0
4542,amp playwright OscarWiâ,0
4543,his masklike countenance,0
4544,masklike countenance his,0
4545,countenance his enigmatic,0
4546,his enigmatic heavylidded,0
4547,enigmatic heavylidded Mona,0
4548,heavylidded Mona Lisa,0
4549,Mona Lisa eyes,0
4550,Lisa eyes The,0
4551,eyes The man,0
4552,The man who,0
4553,man who inspired,1
4554,who inspired Picture,0
4555,inspired Picture of,0
4556,Dorian Gray later,0
4557,Gray later became,0
4558,later became a,1
4559,became a priest,0
4560,a priest WyrdWednesday,0
4561,priest WyrdWednesday httpstcomMJuyUKNZ,0
4562,WyrdWednesday httpstcomMJuyUKNZ httpstcoBVsjOwlL,0
4563,Perhaps the most,0
4564,the most iconic,1
4565,most iconic findesiÃcle,0
4566,iconic findesiÃcle decadent,0
4567,findesiÃcle decadent fiction,0
4568,decadent fiction reimagined,0
4569,fiction reimagined in,0
4570,reimagined in various,1
4571,in various books,0
4572,various books films,0
4573,books films and,0
4574,films and plays,0
4575,and plays Which,0
4576,plays Which is,0
4577,Which is your,0
4578,is your favourite,0
4579,your favourite WyrdWednesday,0
4580,favourite WyrdWednesday httpstcoxrudlJbeGn,0
4581,DowntownKeiraB The first,0
4582,The first book,0
4583,first book that,2
4584,book that really,2
4585,that really took,2
4586,really took my,2
4587,took my breathe,2
4588,my breathe away,2
4589,breathe away and,2
4590,away and made,2
4591,and made me,2
4592,made me understand,2
4593,me understand the,2
4594,understand the nuances,2
4595,the nuances and,2
4596,nuances and reaches,2
4597,and reaches with,2
4598,reaches with literature,2
4599,with literature was,2
4600,literature was Theâ,0
4601,literature was The,0
4602,was The Picture,0
4603,Oscar Wilde it,0
4604,Wilde it will,0
4605,it will always,1
4606,will always stick,1
4607,always stick with,1
4608,stick with me,0
4609,with me that,0
4610,me that vivid,0
4611,that vivid moment,1
4612,vivid moment of,1
4613,moment of realisation,1
4614,of realisation in,1
4615,realisation in the,1
4616,in the school,1
4617,the school library,1
4618,school library httpstcobklfnIb,0
4619,Depicted above the,0
4620,above the title,0
4621,the title card,1
4622,title card of,1
4623,card of the,1
4624,of the original,1
4625,the original print,1
4626,original print of,1
4627,print of The,0
4628,Dorian Gray amp,0
4629,Gray amp Ivan,0
4630,amp Ivan Albrights,0
4631,Ivan Albrights Dorian,0
4632,Albrights Dorian Gray,0
4633,Dorian Gray painting,0
4634,to dominate them,0
4635,And a picture,0
4636,picture of Oscar,0
4637,of Oscar Wilde,0
4638,Oscar Wilde not,0
4639,Wilde not as,0
4640,not as far,0
4641,as far as,1
4642,far as we,1
4643,as we know,0
4644,we know by,0
4645,know by Dorian,0
4646,by Dorian Gray,0
4647,Dorian Gray ðŸ,0
4648,Gray ðŸ httpstcoRSzyiScGC,0
4649,TheAnthonyMark Ive got,0
4650,Ive got a,0
4651,got a first,1
4652,a first class,1
4653,first class degree,1
4654,class degree in,1
4655,degree in The,0
4656,wikivictorian Oscar Wilde,0
4657,Oscar Wilde maybe,0
4658,Wilde maybe getting,0
4659,maybe getting inspired,1
4660,getting inspired to,1
4661,inspired to write,1
4662,to write The,0
4663,write The Picture,0
4664,courage to commit,0
4665,The Yellow Book,0
4666,Yellow Book which,0
4667,Book which appears,0
4668,which appears in,1
4669,appears in The,0
4670,Dorian Gray as,0
4671,Gray as a,0
4672,as a publication,1
4673,a publication that,1
4674,publication that influences,1
4675,that influences Dorian,0
4676,influences Dorian WyrdWednesday,0
4677,Dorian WyrdWednesday httpstcoqSKdFEzk,0
4678,why is no,0
4679,is no one,1
4680,no one talking,1
4681,one talking about,1
4682,talking about orlando,1
4683,about orlando like,1
4684,orlando like the,1
4685,dorian gray everyone,1
4686,gray everyone is,1
4687,everyone is like,1
4688,is like itâs,0
4689,like itâs the,0
4690,itâs the gay,0
4691,the gay book,1
4692,gay book and,1
4693,book and it,1
4694,and it is,1
4695,it is like,6
4696,is like IS,0
4697,like IS but,0
4698,IS but orlando,0
4699,but orlando is,1
4700,orlando is like,1
4701,like the gay,2
4702,the gay and,1
4703,gay and trans,1
4704,and trans and,1
4705,trans and gnc,1
4706,and gnc book,1
4707,gnc book like,1
4708,book like itâs,0
4709,like itâs WILD,0
4710,neilhdg The picture,0
4711,TimGurung England is,0
4712,England is the,0
4713,is the native,2
4714,the native land,2
4715,native land of,2
4716,land of hypocrites,0
4717,of hypocrites Oscar,0
4718,hypocrites Oscar Wilde,0
4719,Ok hr plane,0
4720,hr plane flight,1
4721,plane flight in,1
4722,flight in days,0
4723,in days I,0
4724,days I havent,0
4725,I havent been,0
4726,havent been on,0
4727,been on a,1
4728,on a plane,1
4729,a plane in,1
4730,plane in so,1
4731,in so long,1
4732,so long maybe,1
4733,long maybe i,1
4734,maybe i can,1
4735,i can read,1
4736,can read The,0
4737,Dorian Gray since,0
4738,Gray since i,0
4739,since i wobt,1
4740,i wobt have,1
4741,wobt have internet,1
4742,have internet or,1
4743,internet or whatever,0
4744,Gray and Immorality,0
4745,and Immorality by,0
4746,Dorian gray Oscar,0
4747,gray Oscar Wilde,0
4748,the uncensored picture,0
4749,uncensored picture of,1
4750,oscar wilde httpstcoDPjDG,0
4751,unpacking our books,0
4752,mine âœThe Picture,0
4753,Dorian Grayâ all,0
4754,Grayâ all of,0
4755,all of Adichieâs,0
4756,of Adichieâs works,0
4757,Adichieâs works Of,0
4758,works Of Grammatology,0
4759,Of Grammatology etc,0
4760,steelballrunner It could,0
4761,It could also,0
4762,could also be,1
4763,also be a,1
4764,be a reference,1
4765,a reference to,1
4766,reference to The,0
4767,Gray as the,0
4768,as the painter,1
4769,the painter Basil,0
4770,painter Basil has,0
4771,Basil has a,0
4772,has a very,1
4773,a very closeted,1
4774,very closeted adoration,1
4775,closeted adoration for,1
4776,adoration for Dorian,0
4777,for Dorian which,0
4778,Dorian which parallels,0
4779,which parallels Tetsugoro,0
4780,parallels Tetsugoro and,0
4781,Tetsugoro and Sumios,0
4782,and Sumios relationship,0
4783,Nowadays people know,0
4784,value of nothing,0
4785,for the things,1
4786,the things it,1
4787,things it has,1
4788,it has forbidden,1
4789,has forbidden to,1
4790,forbidden to itself,0
4791,to itself with,0
4792,itself with desire,0
