,0
10844,"('im halfway in', 0)"
10845,"('it at all', 0)"
10846,"('at all in', 0)"
10847,"('all in the', 0)"
10848,"('in the least', 0)"
10849,"('the least gotstoseeitthroughmyboy', 0)"
10850,"('casannhol thank you', 0)"
10851,"('thank you i', 0)"
10852,"('you i got', 0)"
10853,"('many too name', 0)"
10854,"('too name but', 0)"
10855,"('name but some', 0)"
10856,"('of achilles little', 0)"
10857,"('achilles little fires', 0)"
10858,"('little fires everywhere', 0)"
10859,"('fires everywhere a', 0)"
10860,"('everywhere a little', 0)"
10861,"('little life and', 0)"
10862,"('life and a', 0)"
10863,"('the great gatsby', 0)"
10864,"('mmemitchell the song', 0)"
10865,"('song of achillesgtgtgt', 0)"
10866,"('the last week', 0)"
10867,"('last week i', 0)"
10868,"('week i watched', 0)"
10869,"('i watched luca', 0)"
10870,"('watched luca read', 0)"
10871,"('luca read song', 0)"
10872,"('achilles and binged', 0)"
10873,"('binged young royalsââ', 0)"
10874,"('young royalsââ anybody', 0)"
10875,"('royalsââ anybody sensing', 0)"
10876,"('sensing a pattern', 0)"
10877,"('yr destroyed me', 0)"
10878,"('achilles destroyed me', 0)"
10879,"('iâll never forget', 0)"
10880,"('were villains they', 0)"
10881,"('villains they both', 0)"
10882,"('one day i', 0)"
10883,"('day i literally', 0)"
10884,"('never stopped crying', 0)"
10885,"('ive literally already', 0)"
10886,"('for the bot', 0)"
10887,"('there are too', 0)"
10888,"('hating game like', 0)"
10889,"('of achilles httpstcoiwivzezgi', 0)"
10890,"('finished with the', 0)"
10891,"('madeline miller no', 0)"
10892,"('miller no hay', 0)"
10893,"('hay palabras httpstcopadymmrt', 0)"
10894,"('audiobook narration bitchââ', 0)"
10895,"('narration bitchââ i', 0)"
10896,"('bitchââ i donât', 0)"
10897,"('i donât even', 0)"
10898,"('donât even like', 0)"
10899,"('and i donât', 0)"
10900,"('the first iâve', 0)"
10901,"('first iâve listened', 0)"
10902,"('iâve listened through', 0)"
10903,"('how am i', 0)"
10904,"('already know whats', 0)"
10905,"('know whats going', 0)"
10906,"('whats going to', 0)"
10907,"('going to happen', 0)"
10908,"('lrt screams that', 0)"
10909,"('of achilles he', 0)"
10910,"('achilles he is', 0)"
10911,"('what if we', 0)"
10912,"('of achilles together', 0)"
10913,"('i got king', 0)"
10914,"('of scars the', 0)"
10915,"('scars the song', 0)"
10916,"('and a spiderman', 0)"
10917,"('a spiderman comic', 0)"
10918,"('spiderman comic at', 0)"
10919,"('noble today ðÿðÿ', 0)"
10920,"('okay about to', 0)"
10921,"('of achilles do', 0)"
10922,"('achilles do i', 0)"
10923,"('lot of pain', 0)"
10924,"('was gone the', 0)"
10925,"('madeline miller httpstcoiycqmrxikm', 0)"
10926,"('going to forget', 0)"
10927,"('reading evelyn hugo', 0)"
10928,"('evelyn hugo goodnight', 0)"
10929,"('if anyone needs', 0)"
10930,"('needs me iâm', 0)"
10931,"('me iâm reading', 0)"
10932,"('listening to âœthe', 0)"
10933,"('to âœthe heart', 0)"
10934,"('âœthe heart is', 0)"
10935,"('is a muscleâ', 0)"
10936,"('a muscleâ on', 0)"
10937,"('muscleâ on repeat', 0)"
10938,"('na start the', 0)"
10939,"('idea what its', 0)"
10940,"('what its about', 0)"
10941,"('its about but', 0)"
10942,"('book so lets', 0)"
10943,"('so lets go', 0)"
10944,"('lets go will', 0)"
10945,"('go will it', 0)"
10946,"('will it broke', 0)"
10947,"('broke my heart', 0)"
10948,"('repeat after me', 0)"
10949,"('healthy coping mechanism', 0)"
10950,"('btsbeeduo yayyy iâm', 0)"
10951,"('yayyy iâm bringing', 0)"
10952,"('iâm bringing the', 0)"
10953,"('watch and read', 0)"
10954,"('and read i', 0)"
10955,"('read i mean', 0)"
10956,"('achillesâ in one', 0)"
10957,"('cried like times', 0)"
10958,"('like times today', 0)"
10959,"('times today i', 0)"
10960,"('and finished young', 0)"
10961,"('finished young royalsâ', 0)"
10962,"('young royalsâ on', 0)"
10963,"('royalsâ on netflix', 0)"
10964,"('i cried again', 0)"
10965,"('cried again am', 0)"
10966,"('again am i', 0)"
10967,"('glamjocelyn iâm reading', 0)"
10968,"('iâm reading gideon', 0)"
10969,"('ninth right now', 0)"
10970,"('right now also', 0)"
10971,"('now also song', 0)"
10972,"('sometimes life is', 0)"
10973,"('remember i donât', 0)"
10974,"('i donât have', 0)"
10975,"('donât have the', 0)"
10976,"('if we ignore', 0)"
10977,"('this page httpstcohaivzqdbu', 0)"
10978,"('yeah good luck', 0)"
10979,"('i loved the', 0)"
10980,"('achilles or patroclus', 0)"
10981,"('absolute dick which', 0)"
10982,"('dick which people', 0)"
10983,"('which people love', 0)"
10984,"('love to ignore', 0)"
10985,"('i love when', 0)"
10986,"('patroclus and itâs', 0)"
10987,"('and itâs just', 0)"
10988,"('itâs just painfully', 0)"
10989,"('natyfernandesf i donât', 0)"
10990,"('of achilles midnight', 0)"
10991,"('achilles midnight library', 0)"
10992,"('midnight library grisha', 0)"
10993,"('library grisha trilogy', 0)"
10994,"('you like fantasy', 0)"
10995,"('like fantasy verity', 0)"
10996,"('fantasy verity if', 0)"
10997,"('like romance thriller', 0)"
10998,"('romance thriller the', 0)"
10999,"('thriller the secret', 0)"
11000,"('dark academia iâm', 0)"
11001,"('academia iâm in', 0)"
11002,"('iâm in the', 0)"
11003,"('of that book', 0)"
11004,"('have a relationship', 0)"
11005,"('couldnt put down', 0)"
11006,"('achilles or circe', 0)"
11007,"('or circe then', 0)"
11008,"('circe then we', 0)"
11009,"('your next read', 0)"
11010,"('next read daughters', 0)"
11011,"('read daughters of', 0)"
11012,"('pick for fiction', 0)"
11013,"('for fiction and', 0)"
11014,"('fiction and is', 0)"
11015,"('of mythology retellings', 0)"
11016,"('mythology thesongofachilles greekmythology', 0)"
11017,"('thesongofachilles greekmythology httpstcowxjebytx', 0)"
11018,"('achilles broke me', 0)"
11019,"('broke me thatâs', 0)"
11020,"('me thatâs it', 0)"
11021,"('thatâs it thatâs', 0)"
11022,"('it thatâs the', 0)"
11023,"('thatâs the tweet', 0)"
11024,"('bitch ima start', 0)"
11025,"('ima start reading', 0)"
11026,"('jenmarzetti i also', 0)"
11027,"('on my kindle', 0)"
11028,"('beautifully written iâm', 0)"
11029,"('written iâm so', 0)"
11030,"('iâm so in', 0)"
11031,"('iâm in my', 0)"
11032,"('arc again guys', 0)"
11033,"('was rlly goodðÿðÿðÿ', 0)"
11034,"('onyxandelm i loooooooove', 0)"
11035,"('bunch of times', 0)"
11036,"('im only at', 0)"
11037,"('and im already', 0)"
11038,"('im already heartbroken', 0)"
11039,"('already heartbroken help', 0)"
11040,"('didnt get the', 0)"
11041,"('the hard copy', 0)"
11042,"('hard copy so', 0)"
11043,"('copy so downloaded', 0)"
11044,"('of achilles lets', 0)"
11045,"('achilles lets see', 0)"
11046,"('lets see where', 0)"
11047,"('where this goes', 0)"
11048,"('i finally started', 0)"
11049,"('slutmorana the song', 0)"
11050,"('how did today', 0)"
11051,"('the time travellerâs', 0)"
11052,"('time travellerâs wife', 0)"
11053,"('travellerâs wife the', 0)"
11054,"('wife the film', 0)"
11055,"('the film httpstcoyzdcnwetd', 0)"
11056,"('anyways having read', 0)"
11057,"('the original iliad', 0)"
11058,"('original iliad its', 0)"
11059,"('iliad its pretty', 0)"
11060,"('its pretty gay', 0)"
11061,"('to begin with', 0)"
11062,"('begin with its', 0)"
11063,"('with its a', 0)"
11064,"('its a story', 0)"
11065,"('being pissed off', 0)"
11066,"('pissed off interesting', 0)"
11067,"('off interesting but', 0)"
11068,"('interesting but useless', 0)"
11069,"('in education imo', 0)"
11070,"('fucked up books', 0)"
11071,"('up books so', 0)"
11072,"('by george orwell', 0)"
11073,"('hanya yanagihara very', 0)"
11074,"('yanagihara very intense', 0)"
11075,"('very intense this', 0)"
11076,"('intense this will', 0)"
11077,"('out of you', 0)"
11078,"('of you i', 0)"
11079,"('you i had', 0)"
11080,"('just to recover', 0)"
11081,"('achilles its not', 0)"
11082,"('its not that', 0)"
11083,"('not that fucked', 0)"
11084,"('that fucked up', 0)"
11085,"('fucked up its', 0)"
11086,"('up its just', 0)"
11087,"('its just sad', 0)"
11088,"('this may be', 0)"
11089,"('in this revelation', 0)"
11090,"('i read they', 0)"
11091,"('read they both', 0)"
11092,"('they both ded', 0)"
11093,"('both ded at', 0)"
11094,"('ded at the', 0)"
11095,"('the end after', 0)"
11096,"('end after i', 0)"
11097,"('i wasnt ready', 0)"
11098,"('wasnt ready to', 0)"
11099,"('broken like thatðÿðÿðÿðÿ', 0)"
11100,"('best seller lists', 0)"
11101,"('seller lists i', 0)"
11102,"('lists i read', 0)"
11103,"('topthefi oh ive', 0)"
11104,"('oh ive been', 0)"
11105,"('ive been wanting', 0)"
11106,"('is the besttttt', 0)"
11107,"('i cry laughing', 0)"
11108,"('of achilles âœspoilersâ', 0)"
11109,"('achilles âœspoilersâ not', 0)"
11110,"('âœspoilersâ not realizing', 0)"
11111,"('not realizing itâs', 0)"
11112,"('realizing itâs a', 0)"
11113,"('itâs a retelling', 0)"
11114,"('like years ðÿðÿðÿ', 0)"
11115,"('years ðÿðÿðÿ i', 0)"
11116,"('ðÿðÿðÿ i think', 0)"
11117,"('i think weâre', 0)"
11118,"('think weâre past', 0)"
11119,"('weâre past the', 0)"
11120,"('needing spoiler alerts', 0)"
11121,"('title sounds good', 0)"
11122,"('just finished aristotle', 0)"
11123,"('finished aristotle and', 0)"
11124,"('the universe and', 0)"
11125,"('universe and im', 0)"
11126,"('and im going', 0)"
11127,"('babe its time', 0)"
11128,"('for your hour', 0)"
11129,"('your hour daily', 0)"
11130,"('hour daily playlist', 0)"
11131,"('achilles because youâre', 0)"
11132,"('because youâre still', 0)"
11133,"('youâre still not', 0)"
11134,"('achilles they both', 0)"
11135,"('the end we', 0)"
11136,"('end we were', 0)"
11137,"('were liars the', 0)"
11138,"('liars the midnight', 0)"
11139,"('midnight library aristotle', 0)"
11140,"('library aristotle amp', 0)"
11141,"('aristotle amp dante', 0)"
11142,"('amp dante discover', 0)"
11143,"('madeline miller httpstcoysaukovy', 0)"
11144,"('welp i think', 0)"
11145,"('name ajax appeared', 0)"
11146,"('ajax appeared i', 0)"
11147,"('appeared i miss', 0)"
11148,"('i miss him', 0)"
11149,"('girlfleurs im currently', 0)"
11150,"('the end carrie', 0)"
11151,"('end carrie and', 0)"
11152,"('runmand nightwood da', 0)"
11153,"('nightwood da djuna', 0)"
11154,"('a traduãão de', 0)"
11155,"('traduãão de sappho', 0)"
11156,"('pela anne carson', 0)"
11157,"('anne carson if', 0)"
11158,"('carson if not', 0)"
11159,"('if not winter', 0)"
11160,"('of achilles da', 0)"
11161,"('achilles da madeline', 0)"
11162,"('giovannis room do', 0)"
11163,"('room do baldwin', 0)"
11164,"('and playing the', 0)"
11165,"('role of herself', 0)"
11166,"('of herself da', 0)"
11167,"('herself da ke', 0)"
11168,"('da ke lane', 0)"
11169,"('okay ive read', 0)"
11170,"('and im bawling', 0)"
11171,"('of achilles please', 0)"
11172,"('achilles please keep', 0)"
11173,"('thoughts and prayers', 0)"
11174,"('omg omg omg', 0)"
11175,"('so perfect iâm', 0)"
11176,"('perfect iâm gon', 0)"
11177,"('na cry just', 0)"
11178,"('about it ðÿº', 0)"
11179,"('or read button', 0)"
11180,"('leighannescass thats sweet', 0)"
11181,"('thats sweet omg', 0)"
11182,"('sweet omg tell', 0)"
11183,"('go buy ittt', 0)"
11184,"('i finally bought', 0)"
11185,"('as i read', 0)"
11186,"('i read httpstcojzotojz', 0)"
11187,"('me rn reading', 0)"
11188,"('achilles its so', 0)"
11189,"('fucking cute im', 0)"
11190,"('cute im so', 0)"
11191,"('im so httpstcobtmvayrrb', 0)"
11192,"('madeline miller pls', 0)"
11193,"('miller pls this', 0)"
11194,"('pls this is', 0)"
11195,"('a must read', 0)"
11196,"('leigh bardugo you', 0)"
11197,"('bardugo you will', 0)"
11198,"('you will love', 0)"
11199,"('the plot amp', 0)"
11200,"('plot amp characters', 0)"
11201,"('amp characters ðÿ', 0)"
11202,"('aunties jesse q', 0)"
11203,"('jesse q sutanto', 0)"
11204,"('q sutanto romcom', 0)"
11205,"('sutanto romcom chinese', 0)"
11206,"('romcom chinese indo', 0)"
11207,"('chinese indo culture', 0)"
11208,"('indo culture so', 0)"
11209,"('culture so good', 0)"
11210,"('the vegetarian han', 0)"
11211,"('han kang short', 0)"
11212,"('kang short but', 0)"
11213,"('short but beautiful', 0)"
11214,"('pinkheartcuffs naurrr tsoa', 0)"
11215,"('naurrr tsoa the', 0)"
11216,"('i finally finished', 0)"
11217,"('achilles who cheered', 0)"
11218,"('early because ive', 0)"
11219,"('because ive to', 0)"
11220,"('ive to wake', 0)"
11221,"('watch our fishboy', 0)"
11222,"('song of supergirl', 0)"
11223,"('of supergirl name', 0)"
11224,"('supergirl name one', 0)"
11225,"('achilles au featuring', 0)"
11226,"('au featuring kara', 0)"
11227,"('lena as patroclus', 0)"
11228,"('as patroclus is', 0)"
11229,"('patroclus is love', 0)"
11230,"('to defy destiny', 0)"
11231,"('story for msdanvers', 0)"
11232,"('for msdanvers the', 0)"
11233,"('msdanvers the trojan', 0)"
11234,"('war gifset ðÿ', 0)"
11235,"('gifset ðÿ httpstcokxywuslid', 0)"
11236,"('was anyone ever', 0)"
11237,"('me the name', 0)"
11238,"('the name one', 0)"
11239,"('was happy line', 0)"
11240,"('happy line was', 0)"
11241,"('bc im crying', 0)"
11242,"('im crying rn', 0)"
11243,"('that scene in', 0)"
11244,"('with the princess', 0)"
11245,"('the princess yeah', 0)"
11246,"('princess yeah that', 0)"
11247,"('that shit hurted', 0)"
11248,"('my mom just', 0)"
11249,"('the caption âi', 0)"
11250,"('caption âi just', 0)"
11251,"('âi just started', 0)"
11252,"('song of achillesâðÿ', 0)"
11253,"('of achillesâðÿ httpstcodyhrtmzqvb', 0)"
11254,"('song of achillesgtgtgtgtgtgtgtgt', 0)"
11255,"('okay i know', 0)"
11256,"('i know reading', 0)"
11257,"('know reading silence', 0)"
11258,"('is so bizarre', 0)"
11259,"('so bizarre because', 0)"
11260,"('bizarre because tsoa', 0)"
11261,"('i tried to', 0)"
11262,"('i just couldnt', 0)"
11263,"('just couldnt focus', 0)"
11264,"('couldnt focus on', 0)"
11265,"('lrt im scared', 0)"
11266,"('obsessed with itðÿ', 0)"
11267,"('im finally reading', 0)"
11268,"('of achilles super', 0)"
11269,"('achilles super late', 0)"
11270,"('super late ik', 0)"
11271,"('of achilles fanfiction', 0)"
11272,"('iâm reading song', 0)"
11273,"('achilles and uh', 0)"
11274,"('you ever read', 0)"
11275,"('something knowing itâs', 0)"
11276,"('knowing itâs going', 0)"
11277,"('the coming tragedy', 0)"
11278,"('version of âœthe', 0)"
11279,"('of âœthe song', 0)"
11280,"('of achillesâ but', 0)"
11281,"('achillesâ but like', 0)"
11282,"('that was sadâidk', 0)"
11283,"('was sadâidk if', 0)"
11284,"('sadâidk if i', 0)"
11285,"('that right now', 0)"
11286,"('thorwantsletter its good', 0)"
11287,"('its good madeline', 0)"
11288,"('retelling greek mythology', 0)"
11289,"('greek mythology and', 0)"
11290,"('mythology and she', 0)"
11291,"('the bar high', 0)"
11292,"('bar high but', 0)"
11293,"('high but i', 0)"
11294,"('novel circe more', 0)"
11295,"('circe more whether', 0)"
11296,"('more whether or', 0)"
11297,"('out circe too', 0)"
11298,"('hi new to', 0)"
11299,"('to booktwt some', 0)"
11300,"('booktwt some books', 0)"
11301,"('ive read are', 0)"
11302,"('house of hollows', 0)"
11303,"('the writing style', 0)"
11304,"('need to eat', 0)"
11305,"('last night i', 0)"
11306,"('night i loved', 0)"
11307,"('loved it and', 0)"
11308,"('at the ending', 0)"
11309,"('the ending thank', 0)"
11310,"('ending thank you', 0)"
11311,"('a beautiful story', 0)"
11312,"('no bc every', 0)"
11313,"('book that im', 0)"
11314,"('that im currently', 0)"
11315,"('of me ðÿ', 0)"
11316,"('whoever works the', 0)"
11317,"('like them alot', 0)"
11318,"('about this book', 0)"
11319,"('song of âœachillesâ', 0)"
11320,"('of âœachillesâ wrong', 0)"
11321,"('âœachillesâ wrong and', 0)"
11322,"('mad about it', 0)"
11323,"('have you heard', 0)"
11324,"('claireeheywood were panicking', 0)"
11325,"('were panicking a', 0)"
11326,"('so good like', 0)"
11327,"('good like you', 0)"
11328,"('achilles was good', 0)"
11329,"('was good then', 0)"
11330,"('good then came', 0)"
11331,"('helen and klytemnestra', 0)"
11332,"('and klytemnestra httpstcobjeojzhpt', 0)"
11333,"('madeline miller httpstcopyfnvbnsge', 0)"
11334,"('and its so', 0)"
11335,"('its so well', 0)"
11336,"('so well written', 0)"
11337,"('people on tumblr', 0)"
11338,"('or crying buckets', 0)"
11339,"('achilles the girl', 0)"
11340,"('drank the moon', 0)"
11341,"('the moon one', 0)"
11342,"('moon one of', 0)"
11343,"('is lying the', 0)"
11344,"('lying the running', 0)"
11345,"('running man ltlt', 0)"
11346,"('man ltlt i', 0)"
11347,"('ltlt i can', 0)"
11348,"('u the pdfs', 0)"
11349,"('my cousin and', 0)"
11350,"('achilles we are', 0)"
11351,"('for no reason', 0)"
11352,"('i literally cant', 0)"
11353,"('literally cant focus', 0)"
11354,"('cant focus on', 0)"
11355,"('on anything else', 0)"
11356,"('so my reading', 0)"
11357,"('list for now', 0)"
11358,"('not even getting', 0)"
11359,"('webtoons right now', 0)"
11360,"('right now so', 0)"
11361,"('now so much', 0)"
11362,"('much is there', 0)"
11363,"('i hate alk', 0)"
11364,"('alk of u', 0)"
11365,"('of u why', 0)"
11366,"('u why did', 0)"
11367,"('achilles i didnt', 0)"
11368,"('cry for this', 0)"
11369,"('dont listen to', 0)"
11370,"('the end sounds', 0)"
11371,"('end sounds fun', 0)"
11372,"('it hurts dont', 0)"
11373,"('catch me rereading', 0)"
11374,"('something again ðÿª', 0)"
11375,"('i spent hours', 0)"
11376,"('and im only', 0)"
11377,"('im only on', 0)"
11378,"('on chapter lmaooo', 0)"
11379,"('i forget to', 0)"
11380,"('of crows percy', 0)"
11381,"('crows percy jackson', 0)"
11382,"('percy jackson magnus', 0)"
11383,"('jackson magnus chase', 0)"
11384,"('magnus chase the', 0)"
11385,"('chase the grishaverse', 0)"
11386,"('riordanverse in general', 0)"
11387,"('in general greek', 0)"
11388,"('general greek mythology', 0)"
11389,"('mythology stuff my', 0)"
11390,"('stuff my literal', 0)"
11391,"('my literal fave', 0)"
11392,"('of achilles somehow', 0)"
11393,"('achilles somehow i', 0)"
11394,"('this before lmao', 0)"
11395,"('what actual books', 0)"
11396,"('would you recommend', 0)"
11397,"('you recommend btw', 0)"
11398,"('recommend btw love', 0)"
11399,"('your work â', 0)"
11400,"('work â i', 0)"
11401,"('â i have', 0)"
11402,"('a few the', 0)"
11403,"('few the song', 0)"
11404,"('completely beside ourselves', 0)"
11405,"('beside ourselves normal', 0)"
11406,"('ourselves normal people', 0)"
11407,"('normal people wuthering', 0)"
11408,"('people wuthering heights', 0)"
11409,"('wuthering heights jane', 0)"
11410,"('heights jane eyre', 0)"
11411,"('jane eyre anything', 0)"
11412,"('eyre anything by', 0)"
11413,"('my favs httpstcouxwvygody', 0)"
11414,"('last night ðÿœ', 0)"
11415,"('night ðÿœ httpstcotifqc', 0)"
11416,"('a fucking masterpiece', 0)"
11417,"('fucking masterpiece nobody', 0)"
11418,"('masterpiece nobody can', 0)"
11419,"('tell me otherwise', 0)"
11420,"('me otherwise i', 0)"
11421,"('otherwise i just', 0)"
11422,"('it and iâm', 0)"
11423,"('and iâm sobbing', 0)"
11424,"('god sake did', 0)"
11425,"('achilles can ppl', 0)"
11426,"('can ppl not', 0)"
11427,"('sreejaakula you should', 0)"
11428,"('achilles just prepare', 0)"
11429,"('for some tears', 0)"
11430,"('my irl who', 0)"
11431,"('and patroclus werenât', 0)"
11432,"('patroclus werenât lovers', 0)"
11433,"('werenât lovers but', 0)"
11434,"('but just friends', 0)"
11435,"('do they know', 0)"
11436,"('to read ðÿ', 0)"
11437,"('de leer salinger', 0)"
11438,"('leer salinger a', 0)"
11439,"('salinger a the', 0)"
11440,"('girl literature summer', 0)"
11441,"('madeline miller httpstcoilszzcbx', 0)"
11442,"('anyone here for', 0)"
11443,"('of achilles updates', 0)"
11444,"('somehow it still', 0)"
11445,"('that book the', 0)"
11446,"('book the very', 0)"
11447,"('unreal to me', 0)"
11448,"('to me what', 0)"
11449,"('me what were', 0)"
11450,"('in primary school', 0)"
11451,"('omfg ppl read', 0)"
11452,"('fuckin sitting ðÿ', 0)"
11453,"('sitting ðÿ howwww', 0)"
11454,"('a thousand shipsbut', 0)"
11455,"('thousand shipsbut now', 0)"
11456,"('shipsbut now its', 0)"
11457,"('done just that', 0)"
11458,"('we highly recommend', 0)"
11459,"('of achilles books', 0)"
11460,"('achilles books httpstcolksqbuuzqw', 0)"
11461,"('has broken me', 0)"
11462,"('you might even', 0)"
11463,"('might even say', 0)"
11464,"('even say young', 0)"
11465,"('say young royals', 0)"
11466,"('chapters and itâs', 0)"
11467,"('and itâs too', 0)"
11468,"('itâs too much', 0)"
11469,"('if you havenât', 0)"
11470,"('havenât read song', 0)"
11471,"('achilles iâm basically', 0)"
11472,"('iâm basically at', 0)"
11473,"('fall in love', 0)"
11474,"('of achilles tbh', 0)"
11475,"('mallowmango everything everything', 0)"
11476,"('everything everything the', 0)"
11477,"('a star nicola', 0)"
11478,"('star nicola yoon', 0)"
11479,"('nicola yoon song', 0)"
11480,"('yoon song of', 0)"
11481,"('achilles no longer', 0)"
11482,"('longer human its', 0)"
11483,"('human its so', 0)"
11484,"('the gilded ones', 0)"
11485,"('of achilles httpstcoksbtkqyu', 0)"
11486,"('thisisari ive read', 0)"
11487,"('ive read emma', 0)"
11488,"('kill a mockingbird', 0)"
11489,"('a mockingbird not', 0)"
11490,"('mockingbird not circe', 0)"
11491,"('circe but ive', 0)"
11492,"('but ive read', 0)"
11493,"('ive read her', 0)"
11494,"('her other book', 0)"
11495,"('other book the', 0)"
11496,"('ok this is', 0)"
11497,"('to say iâm', 0)"
11498,"('say iâm now', 0)"
11499,"('iâm now going', 0)"
11500,"('of achilles httpstcoufziiwpnl', 0)"
11501,"('i just opened', 0)"
11502,"('achilles the midnight', 0)"
11503,"('midnight library one', 0)"
11504,"('library one last', 0)"
11505,"('little bit amazed', 0)"
11506,"('of achilles httpstconqntxwdrc', 0)"
11507,"('madeline miller httpstcofwrfikmcnn', 0)"
11508,"('and im tempted', 0)"
11509,"('im tempted to', 0)"
11510,"('to also buy', 0)"
11511,"('hear me out', 0)"
11512,"('me out this', 0)"
11513,"('out this man', 0)"
11514,"('man as achilles', 0)"
11515,"('as achilles purrrr', 0)"
11516,"('achilles purrrr httpstcopubfedao', 0)"
11517,"('help me im', 0)"
11518,"('me im feeling', 0)"
11519,"('im feeling the', 0)"
11520,"('angst and its', 0)"
11521,"('and its only', 0)"
11522,"('its only been', 0)"
11523,"('hours of audio', 0)"
11524,"('just scream pain', 0)"
11525,"('considered a piece', 0)"
11526,"('because he doesnât', 0)"
11527,"('he doesnât know', 0)"
11528,"('doesnât know any', 0)"
11529,"('because apparently thatâs', 0)"
11530,"('apparently thatâs what', 0)"
11531,"('thatâs what it', 0)"
11532,"('good book also', 0)"
11533,"('book also iâm', 0)"
11534,"('also iâm reading', 0)"
11535,"('time and itâs', 0)"
11536,"('and itâs so', 0)"
11537,"('itâs so hard', 0)"
11538,"('the beautiful language', 0)"
11539,"('this tweet is', 0)"
11540,"('the fact iâm', 0)"
11541,"('fact iâm finally', 0)"
11542,"('time and iâm', 0)"
11543,"('and iâm going', 0)"
11544,"('resurrect me after', 0)"
11545,"('the end it', 0)"
11546,"('end it ends', 0)"
11547,"('to lovers red', 0)"
11548,"('lovers red white', 0)"
11549,"('blue the hating', 0)"
11550,"('inheritance games six', 0)"
11551,"('games six of', 0)"
11552,"('anw i just', 0)"
11553,"('i just wan', 0)"
11554,"('just wan na', 0)"
11555,"('wan na say', 0)"
11556,"('na say that', 0)"
11557,"('say that edvinomar', 0)"
11558,"('that edvinomar tandem', 0)"
11559,"('edvinomar tandem from', 0)"
11560,"('millermadeline i mean', 0)"
11561,"('i mean pleaseðÿðÿ', 0)"
11562,"('mean pleaseðÿðÿ give', 0)"
11563,"('pleaseðÿðÿ give them', 0)"
11564,"('cellular level lol', 0)"
11565,"('i did it', 0)"
11566,"('my fave authors', 0)"
11567,"('fave authors latest', 0)"
11568,"('authors latest release', 0)"
11569,"('called win ðÿƒ', 0)"
11570,"('thinking more abt', 0)"
11571,"('more abt this', 0)"
11572,"('abt this since', 0)"
11573,"('this since theres', 0)"
11574,"('of achilles there', 0)"
11575,"('achilles there really', 0)"
11576,"('ban on lgbtq', 0)"
11577,"('on lgbtq characters', 0)"
11578,"('lgbtq characters right', 0)"
11579,"('characters right the', 0)"
11580,"('right the government', 0)"
11581,"('abt it lol', 0)"
11582,"('months of waiting', 0)"
11583,"('of waiting finally', 0)"
11584,"('waiting finally ðÿðÿ', 0)"
11585,"('man called ove', 0)"
11586,"('fucking hurts lt', 0)"
11587,"('little gay heart', 0)"
11588,"('gay heart beautiful', 0)"
11589,"('heart beautiful and', 0)"
11590,"('beautiful and painful', 0)"
11591,"('and painful i', 0)"
11592,"('painful i havent', 0)"
11593,"('i havent been', 0)"
11594,"('havent been this', 0)"
11595,"('since the charioteer', 0)"
11596,"('oh my fucking', 0)"
11597,"('a good idea', 0)"
11598,"('jus remembered someone', 0)"
11599,"('book years ago', 0)"
11600,"('summer classes are', 0)"
11601,"('oh gosh iâve', 0)"
11602,"('gosh iâve read', 0)"
11603,"('iâve read so', 0)"
11604,"('ones this year', 0)"
11605,"('this year the', 0)"
11606,"('year the song', 0)"
11607,"('achilles circe salt', 0)"
11608,"('circe salt to', 0)"
11609,"('to the sea', 0)"
11610,"('the sea the', 0)"
11611,"('sea the seven', 0)"
11612,"('evelyn hugo currently', 0)"
11613,"('hugo currently reading', 0)"
11614,"('library and itâs', 0)"
11615,"('good so far', 0)"
11616,"('madeline miller httpstcoythyydpl', 0)"
11617,"('me spending copious', 0)"
11618,"('madeline miller httpstcozenyugji', 0)"
11619,"('literarybase not fantasies', 0)"
11620,"('not fantasies but', 0)"
11621,"('fantasies but the', 0)"
11622,"('money n time', 0)"
11623,"('ploral king of', 0)"
11624,"('hi the song', 0)"
11625,"('youâre telling i', 0)"
11626,"('of achilles httpstcorrbaqsdp', 0)"
11627,"('by toshikazu kawaguchi', 0)"
11628,"('toshikazu kawaguchi i', 0)"
11629,"('kawaguchi i would', 0)"
11630,"('screenshots but im', 0)"
11631,"('but im afraid', 0)"
11632,"('im afraid it', 0)"
11633,"('the whole thing', 0)"
11634,"('whole thing not', 0)"
11635,"('thing not even', 0)"
11636,"('of this book', 0)"
11637,"('candyeater iâm just', 0)"
11638,"('iâm just starting', 0)"
11639,"('achilles letâs be', 0)"
11640,"('be moots ðÿ', 0)"
11641,"('and itâs hoseok', 0)"
11642,"('itâs hoseok it', 0)"
11643,"('wretched woeful sickening', 0)"
11644,"('rairisin oooo intrigued', 0)"
11645,"('oooo intrigued i', 0)"
11646,"('intrigued i wonder', 0)"
11647,"('so good itâs', 0)"
11648,"('good itâs set', 0)"
11649,"('itâs set in', 0)"
11650,"('but read it', 0)"
11651,"('part of me', 0)"
11652,"('open and iâm', 0)"
11653,"('and iâm emotional', 0)"
11654,"('iâm emotional about', 0)"
11655,"('about everything now', 0)"
11656,"('fav books he', 0)"
11657,"('books he also', 0)"
11658,"('messenger which iâm', 0)"
11659,"('which iâm gon', 0)"
11660,"('na read soon', 0)"
11661,"('read soon madeline', 0)"
11662,"('soon madeline miller', 0)"
11663,"('fav books read', 0)"
11664,"('books read it', 0)"
11665,"('it and circe', 0)"
