,words,repeated
9175,for air next,1
9176,air next to,1
9177,next to a,1
9178,to a smoking,1
9179,a smoking fire,0
9180,Living was living,0
9181,The price was,0
9182,price was guilt,1
9183,was guilt and,1
9184,guilt and shame,0
9185,HISTORIC Writing âœï,0
9186,Writing âœï by,0
9187,âœï by Christ,0
9188,by Christ the,0
9189,Christ the book,0
9190,the book ðŸ,0
9191,book ðŸ bestseller,0
9192,ðŸ bestseller ebook,0
9193,bestseller ebook Covid,0
9194,ebook Covid is,0
9195,Covid is the,0
9196,is the plague,1
9197,the plague of,1
9198,plague of America,0
9199,of America ðŸºðŸ,0
9200,America ðŸºðŸ impeachment,0
9201,ðŸºðŸ impeachment to,0
9202,impeachment to FBI,0
9203,to FBI set,0
9204,FBI set ups,0
9205,set ups then,1
9206,ups then History,0
9207,then History of,0
9208,History of America,0
9209,of America riots,0
9210,America riots against,0
9211,riots against BadHabits,0
9212,against BadHabits MOORE,0
9213,BadHabits MOORE to,0
9214,MOORE to receive,0
9215,to receive votes,1
9216,receive votes and,1
9217,votes and awards,1
9218,and awards of,1
9219,awards of RAMPART,0
9220,of RAMPART police,0
9221,RAMPART police ðŸââï,0
9222,police ðŸââï thiefâs,0
9223,ðŸââï thiefâs InvestigationDiscovery,0
9224,thiefâs InvestigationDiscovery httpstcoJOKzRBbO,0
9225,So many good,0
9226,many good things,1
9227,good things on,1
9228,things on this,1
9229,on this list,0
9230,this list Which,0
9231,list Which includes,0
9232,Which includes my,0
9233,includes my recommendation,1
9234,my recommendation of,1
9235,lsaguirres The Memory,0
9236,Memory Thief and,0
9237,rachelegross s suggestion,0
9238,s suggestion Kill,0
9239,suggestion Kill Shot,0
9240,Kill Shot by,0
9241,The best books,0
9242,best books and,1
9243,books and podcasts,1
9244,and podcasts on,1
9245,podcasts on health,1
9246,on health amp,0
9247,health amp science,0
9248,amp science to,0
9249,science to check,1
9250,to check out,1
9251,check out this,1
9252,out this summer,1
9253,this summer httpstcomzXvObvid,0
9254,summer httpstcomzXvObvid via,0
9255,Markus Zusak httpstcohqVbMGD,0
9256,honeybiblio romeo and,1
9257,romeo and juliet,0
9258,and juliet the,0
9259,juliet the book,0
9260,book thief twelve,0
9261,thief twelve angry,0
9262,twelve angry men,1
9263,angry men and,1
9264,men and animal,1
9265,and animal farm,0
9266,animal farm i,0
9267,farm i enjoyed,0
9268,i enjoyed some,1
9269,enjoyed some more,1
9270,some more than,1
9271,more than others,1
9272,than others lmao,0
9273,i think maybe,0
9274,think maybe my,1
9275,maybe my paintbrushes,1
9276,my paintbrushes r,1
9277,paintbrushes r safe,1
9278,r safe but,1
9279,safe but my,1
9280,but my copy,1
9281,my copy of,1
9282,copy of good,1
9283,of good omens,1
9284,good omens n,1
9285,omens n the,1
9286,n the book,1
9287,book thief r,1
9288,thief r minimally,1
9289,r minimally fucked,1
9290,minimally fucked THIS,0
9291,fucked THIS IS,0
9292,THIS IS SO,0
9293,IS SO VILE,0
9294,SO VILE but,0
9295,VILE but its,0
9296,but its aight,1
9297,its aight lmfao,0
9298,DRAGONS LOVE TACOS,0
9299,LOVE TACOS x,0
9300,TACOS x NO,0
9301,x NO ONE,0
9302,NO ONE LIKES,0
9303,ONE LIKES A,0
9304,LIKES A FART,0
9305,Hadleyâs hobby turns,0
9306,hobby turns into,1
9307,turns into an,1
9308,into an overnight,1
9309,an overnight sensation,0
9310,overnight sensation Unable,0
9311,sensation Unable to,0
9312,Unable to keep,0
9313,to keep up,1
9314,keep up with,1
9315,up with demand,1
9316,with demand for,1
9317,demand for her,1
9318,for her Tooth,0
9319,her Tooth Dolls,0
9320,Tooth Dolls she,0
9321,Dolls she must,0
9322,she must become,1
9323,must become THE,0
9324,become THE TOOTH,0
9325,THE TOOTH THIEF,0
9326,TOOTH THIEF amp,0
9327,THIEF amp source,0
9328,amp source supplies,0
9329,source supplies herself,0
9330,supplies herself A,0
9331,herself A STEM,0
9332,A STEM book,0
9333,STEM book of,0
9334,book of perseverance,1
9335,of perseverance amp,0
9336,perseverance amp entrepreneurship,0
9337,amp entrepreneurship TACOPITCH,0
9338,entrepreneurship TACOPITCH art,0
9339,TACOPITCH art httpstcoGYvilGbO,0
9340,RebeccaStott is the,0
9341,is the awardwinning,0
9342,the awardwinning author,0
9343,awardwinning author of,0
9344,author of fiction,1
9345,fiction and nonfiction,0
9346,and nonfiction including,0
9347,nonfiction including âThe,0
9348,including âThe Coral,0
9349,âThe Coral Thiefâ,0
9350,Coral Thiefâ which,0
9351,Thiefâ which was,0
9352,which was BBC,0
9353,was BBC Book,0
9354,BBC Book at,0
9355,Book at Bedtime,0
9356,at Bedtime in,0
9357,Bedtime in She,0
9358,in She won,0
9359,CostaBookAwards for Biography,0
9360,for Biography in,0
9361,Biography in and,0
9362,in and is,1
9363,and is Professor,0
9364,is Professor of,0
9365,Professor of Literature,0
9366,of Literature amp,0
9367,Literature amp Creative,0
9368,amp Creative Writing,0
9369,Our Press Start,0
9370,PressStartACE exhibition explores,0
9371,exhibition explores machinima,0
9372,explores machinima ingame,0
9373,machinima ingame photography,0
9374,ingame photography and,0
9375,photography and gamics,0
9376,and gamics in,0
9377,gamics in the,0
9378,in the artworks,1
9379,the artworks of,1
9380,artworks of international,1
9381,of international artists,1
9382,international artists ðŸŽ,0
9383,artists ðŸŽ httpstcosykEdvGjL,0
9384,Book to visit,0
9385,to visit via,1
9386,visit via our,1
9387,via our Mat,0
9388,our Mat Collishaw,0
9389,Mat Collishaw exhibition,0
9390,Collishaw exhibition httpstcoHxOgHoSgX,0
9391,ðŸï Timeless Thief,0
9392,Timeless Thief by,0
9393,Thief by Mark,0
9394,by Mark Palmer,0
9395,Mark Palmer httpstcoGtSKabfOb,0
9396,LOUISMILKYPLS omg so,0
9397,omg so happy,1
9398,so happy you,1
9399,happy you asked,1
9400,you asked that,0
9401,asked that well,0
9402,that well the,0
9403,well the selection,0
9404,the selection warcross,0
9405,selection warcross the,0
9406,warcross the cruel,0
9407,the cruel prince,0
9408,cruel prince the,0
9409,prince the hunger,0
9410,the hunger games,3
9411,hunger games trilogy,0
9412,games trilogy five,0
9413,trilogy five feet,0
9414,feet apart three,0
9415,apart three dark,0
9416,three dark crowns,0
9417,dark crowns the,0
9418,crowns the court,0
9419,the court of,1
9420,court of thorns,2
9421,of thorns and,2
9422,thorns and roses,1
9423,and roses throne,0
9424,roses throne of,0
9425,throne of glass,0
9426,of glass the,0
9427,glass the book,0
9428,book thief to,1
9429,thief to all,0
9430,to all the,1
9431,all the boys,1
9432,the boys ive,0
9433,boys ive loved,0
9434,ive loved before,0
9435,loved before undercover,0
9436,before undercover princess,0
9437,âœIf only she,0
9438,it for laughterâ,0
9439,for laughterâ The,0
9440,laughterâ The Book,0
9441,Book Thief httpstcoqqxTGaHVP,0
9442,Anime Features and,0
9443,Features and I,0
9444,weekend plan ACGFeatures,0
9445,plan ACGFeatures Korn,0
9446,ACGFeatures Korn because,0
9447,acaseforbooks The book,0
9448,thief by Marcus,0
9449,by Marcus Zusak,0
9450,Author Neil Gaiman,0
9451,Neil Gaiman is,0
9452,Gaiman is my,0
9453,is my ult,0
9454,my ult So,0
9455,ult So all,0
9456,So all his,0
9457,all his works,1
9458,his works including,1
9459,works including graphic,1
9460,including graphic novels,0
9461,graphic novels Also,0
9462,novels Also GRRM,0
9463,Also GRRM If,0
9464,GRRM If only,0
9465,If only hed,0
9466,only hed finish,0
9467,hed finish Winds,0
9468,finish Winds of,0
9469,Winds of Winter,0
9470,Books Lots I,0
9471,Lots I love,0
9472,I love fantasy,0
9473,love fantasy and,1
9474,fantasy and dystopian,0
9475,and dystopian so,0
9476,dystopian so HP,0
9477,so HP series,0
9478,HP series A,0
9479,series A Song,0
9480,A Song of,0
9481,and Fire The,0
9482,Fire The Hunger,0
9483,Hunger Games series,0
9484,Games series Also,0
9485,series Also Little,0
9486,Also Little Prince,0
9487,Little Prince Book,0
9488,Prince Book Thief,0
9489,Book Thief Yrs,0
9490,Thief Yrs Solitude,0
9491,Yrs Solitude httpstcoDbNuGUi,0
9492,plan Fantasy Muse,0
9493,Fantasy Muse because,0
9494,Muse because this,0
9495,also has Muse,0
9496,has Muse s,0
9497,Muse s songs,0
9498,one opportunity leads,0
9499,opportunity leads directly,1
9500,leads directly to,1
9501,directly to another,0
9502,to another just,0
9503,another just as,0
9504,just as risk,1
9505,as risk leads,1
9506,risk leads to,1
9507,leads to more,1
9508,to more risk,0
9509,more risk life,0
9510,risk life to,0
9511,life to more,1
9512,to more life,1
9513,more life and,0
9514,life and death,0
9515,and death to,1
9516,death to more,1
9517,to more death,0
9518,When she came,0
9519,she came to,1
9520,came to write,1
9521,to write her,1
9522,write her story,0
9523,her story she,0
9524,story she would,0
9525,she would wonder,1
9526,would wonder exactly,1
9527,wonder exactly when,1
9528,exactly when the,1
9529,when the books,1
9530,the books and,1
9531,books and the,1
9532,and the words,1
9533,the words started,1
9534,words started to,1
9535,started to mean,1
9536,to mean not,1
9537,mean not just,1
9538,not just something,0
9539,just something but,0
9540,something but everything,0
9541,thief I tried,0
9542,I tried to,0
9543,tried to read,1
9544,to read it,2
9545,read it about,1
9546,it about times,1
9547,about times cos,1
9548,times cos everyone,1
9549,cos everyone RAVED,0
9550,everyone RAVED about,0
9551,RAVED about it,0
9552,about it but,0
9553,it but it,0
9554,but it sucked,1
9555,it sucked httpstcofjLcSJFV,0
9556,by RA Denny,0
9557,BookTour Giveaway Historical,0
9558,Giveaway Historical Fiction,0
9559,Historical Fiction TheAlchemyThief,0
9560,Fiction TheAlchemyThief PiratesAndPuritans,0
9561,TheAlchemyThief PiratesAndPuritans RA,0
9562,PiratesAndPuritans RA Denny,0
9563,RADennyAuthor Silver Dagger,0
9564,Silver Dagger Book,0
9565,Dagger Book Tours,0
9566,bro the book,0
9567,book thief one,1
9568,thief one of,1
9569,favorite books but,1
9570,books but damn,1
9571,but damn that,1
9572,damn that ending,1
9573,that ending hurt,1
9574,ending hurt like,1
9575,hurt like wtf,1
9576,like wtf i,1
9577,wtf i know,1
9578,i know its,0
9579,know its like,0
9580,its like realistic,0
9581,like realistic but,1
9582,realistic but bro,1
9583,but bro im,0
9584,bro im hurt,0
9585,Mally amp Ellie,0
9586,amp Ellie go,0
9587,Ellie go undercover,0
9588,go undercover as,1
9589,undercover as a,1
9590,as a married,1
9591,a married couple,0
9592,married couple but,0
9593,couple but realize,0
9594,but realize catching,1
9595,realize catching the,1
9596,catching the thief,1
9597,the thief will,1
9598,thief will put,1
9599,will put them,1
9600,put them in,1
9601,them in danger,0
9602,in danger httpstcohRKJalVy,0
9603,danger httpstcohRKJalVy Islandromance,0
9604,httpstcohRKJalVy Islandromance Romanticsuspense,0
9605,Islandromance Romanticsuspense Disabledromanceseries,0
9606,Romanticsuspense Disabledromanceseries amreadingromance,0
9607,Disabledromanceseries amreadingromance romancenovels,0
9608,amreadingromance romancenovels KU,0
9609,romancenovels KU httpstcobHwkhcwt,0
9610,Next jjjoreads The,0
9611,jjjoreads The Book,0
9612,This copy I,0
9613,copy I âœborrowedâ,0
9614,I âœborrowedâ from,0
9615,âœborrowedâ from family,0
9616,from family and,1
9617,family and never,1
9618,and never gave,1
9619,never gave back,0
9620,gave back Lol,0
9621,back Lol I,0
9622,Lol I remember,0
9623,I remember bringing,0
9624,remember bringing it,1
9625,bringing it with,1
9626,it with me,1
9627,with me when,1
9628,me when I,0
9629,when I had,0
9630,I had to,0
9631,had to leave,1
9632,to leave for,1
9633,leave for school,1
9634,for school a,1
9635,school a few,1
9636,a few years,1
9637,few years back,0
9638,years back and,0
9639,back and I,0
9640,and I used,0
9641,I used our,0
9642,used our family,0
9643,our family picture,0
9644,family picture as,0
9645,picture as a,1
9646,as a bookmark,1
9647,a bookmark ðŸ,0
9648,bookmark ðŸ I,0
9649,ðŸ I read,0
9650,I read ten,0
9651,read ten pages,0
9652,ten pages maybe,0
9653,pages maybe I,0
9654,maybe I am,0
9655,I am here,0
9656,am here again,0
9657,MxKantEven The Book,0
9658,bredlikeme the book,0
9659,i havent cried,0
9660,havent cried at,1
9661,cried at any,1
9662,at any books,1
9663,any books so,1
9664,books so far,1
9665,so far and,1
9666,far and ive,1
9667,and ive read,1
9668,ive read a,1
9669,read a little,1
9670,a little life,0
9671,little life the,0
9672,life the book,0
9673,thief the song,0
9674,of achilles AND,0
9675,achilles AND they,0
9676,AND they both,0
9677,TwitterBooks The book,0
9678,SheIsBeauty Her confession,0
9679,Her confession on,0
9680,confession on the,1
9681,on the video,1
9682,the video that,1
9683,video that she,1
9684,that she was,1
9685,she was stealing,1
9686,was stealing your,1
9687,stealing your property,1
9688,your property will,1
9689,property will probably,1
9690,will probably get,1
9691,probably get her,1
9692,get her in,1
9693,her in a,1
9694,in a lot,1
9695,lot of trouble,0
9696,of trouble In,0
9697,trouble In fact,0
9698,In fact in,0
9699,fact in my,0
9700,my book she,1
9701,book she got,1
9702,she got off,1
9703,got off easy,1
9704,off easy the,1
9705,easy the damn,1
9706,the damn porch,1
9707,damn porch thief,0
9708,Join our book,0
9709,our book club,1
9710,book club next,1
9711,club next Tuesday,0
9712,next Tuesday July,0
9713,Tuesday July th,0
9714,July th at,0
9715,th at pm,0
9716,at pm EST,0
9717,pm EST to,0
9718,EST to chat,0
9719,to chat with,1
9720,chat with author,1
9721,Buehlmeister about his,0
9722,about his book,1
9723,his book The,0
9724,done with The,0
9725,with The Book,0
9726,Markus Zusak httpstcoYfYKkfa,0
9727,to watch Kids,0
9728,watch Kids type,0
9729,Kids type of,0
9730,plan Pop Youth,0
9731,Pop Youth because,0
9732,O Nome do,0
9733,Nome do Vento,0
9734,Six of Crows,0
9735,of Crows Crooked,0
9736,Crows Crooked Kingdom,0
9737,CapitÃes da Areia,0
9738,lantsovszoya Mine is,0
9739,Mine is Ninth,0
9740,is Ninth House,0
9741,Ninth House the,0
9742,House the Millennium,0
9743,the Millennium trilogy,0
9744,Millennium trilogy The,0
9745,trilogy The Picture,0
9746,The Picture of,0
9747,Picture of Dorian,0
9748,of Dorian Gray,0
9749,Dorian Gray and,0
9750,Gray and the,0
9751,thief ðŸ I,0
9752,ðŸ I canât,0
9753,I canât read,0
9754,canât read them,0
9755,read them unless,1
9756,them unless itâs,0
9757,unless itâs cold,0
9758,itâs cold out,0
9759,yasminkhvn omg the,1
9760,omg the book,1
9761,thief is one,2
9762,favorite books ever,0
9763,linneawho the book,1
9764,book thief fingersmith,0
9765,thief fingersmith where,0
9766,fingersmith where the,0
9767,where the forest,1
9768,the forest meets,1
9769,forest meets the,1
9770,meets the stars,0
9771,the stars the,0
9772,stars the seven,0
9773,evelyn hugo and,0
9774,hugo and the,0
9775,and the midnight,1
9776,the midnight library,1
9777,You think theres,0
9778,think theres anybody,0
9779,theres anybody out,0
9780,anybody out there,1
9781,out there that,1
9782,there that really,1
9783,that really likes,1
9784,really likes the,1
9785,likes the book,1
9786,book The Orchid,0
9787,Orchid Thief and,0
9788,Thief and absolutely,0
9789,and absolutely hates,1
9790,absolutely hates the,1
9791,hates the movie,1
9792,the movie Adaptation,0
9793,movie Adaptation because,0
9794,Adaptation because its,0
9795,because its about,0
9796,its about the,0
9797,about the difficulty,1
9798,the difficulty adapting,1
9799,difficulty adapting other,1
9800,adapting other media,1
9801,other media into,1
9802,media into film,1
9803,into film and,1
9804,film and not,1
9805,and not actually,1
9806,not actually an,1
9807,actually an adaptation,1
9808,adaptation of The,0
9809,of The Orchid,0
9810,adrisofia Pues The,0
9811,Pues The book,0
9812,book Thief a,0
9813,Thief a dark,0
9814,a dark shade,1
9815,dark shade of,1
9816,shade of magic,0
9817,of magic the,0
9818,magic the knife,0
9819,the knife of,1
9820,knife of never,1
9821,of never letting,1
9822,never letting go,0
9823,letting go the,0
9824,go the ask,0
9825,the ask and,1
9826,ask and the,1
9827,and the answer,0
9828,the answer y,0
9829,answer y monsters,0
9830,y monsters of,1
9831,monsters of men,0
9832,POTUS You get,0
9833,You get to,0
9834,get to build,1
9835,to build a,1
9836,build a factory,1
9837,a factory because,1
9838,factory because you,1
9839,because you stole,1
9840,you stole the,1
9841,stole the value,1
9842,the value that,1
9843,value that your,1
9844,that your workers,1
9845,your workers produced,0
9846,workers produced You,0
9847,produced You are,0
9848,a thief Read,0
9849,thief Read this,0
9850,Read this book,0
9851,this book it,1
9852,it is key,1
9853,is key to,1
9854,key to actual,1
9855,to actual economics,0
9856,actual economics httpstcolGWRzDqVK,0
9857,so what is,0
9858,what is âthe,0
9859,is âthe book,0
9860,âthe book thiefâ,0
9861,book thiefâ about,0
9862,thiefâ about then,0
9863,about then donât,0
9864,then donât actually,0
9865,donât actually want,0
9866,actually want that,1
9867,want that answered,0
9868,that answered because,0
9869,answered because iâm,0
9870,because iâm p,0
9871,iâm p of,0
9872,p of the,0
9873,way through and,1
9874,through and the,1
9875,and the plot,1
9876,the plot is,1
9877,plot is not,1
9878,is not thickening,0
9879,scrunkly yessss a,0
9880,yessss a seperate,0
9881,a seperate peace,1
9882,seperate peace these,1
9883,peace these violent,1
9884,these violent delights,1
9885,violent delights vicious,1
9886,delights vicious in,1
9887,vicious in other,1
9888,in other lands,1
9889,other lands rhe,1
9890,lands rhe book,1
9891,rhe book thiefâ,0
9892,book thiefâ darius,0
9893,thiefâ darius the,0
9894,darius the great,1
9895,the great is,1
9896,great is not,1
9897,is not okay,0
9898,not okay history,0
9899,okay history is,0
9900,history is all,1
9901,is all u,1
9902,all u left,1
9903,u left me,0
9904,left me These,0
9905,me These are,0
9906,These are some,0
9907,are some good,1
9908,some good ones,0
9909,Nobody in the,0
9910,in the bookstore,1
9911,the bookstore needs,1
9912,bookstore needs to,1
9913,needs to know,1
9914,to know that,2
9915,know that you,1
9916,that you have,1
9917,you have an,1
9918,have an elven,1
9919,an elven thief,1
9920,elven thief jumping,1
9921,thief jumping out,1
9922,jumping out a,1
9923,out a window,1
9924,a window onto,1
9925,window onto a,1
9926,onto a rainy,1
9927,a rainy street,1
9928,rainy street in,1
9929,street in one,1
9930,in one scene,0
9931,one scene They,0
9932,scene They need,0
9933,They need to,0
9934,need to know,1
9935,know that the,1
9936,book is exciting,0
9937,is exciting set,0
9938,exciting set in,0
9939,set in a,1
9940,in a magical,1
9941,a magical world,0
9942,magical world and,0
9943,world and there,0
9944,and there might,1
9945,there might be,1
9946,might be stabbing,0
9947,killuarins well Paper,0
9948,well Paper Towns,0
9949,Paper Towns All,0
9950,Towns All the,0
9951,the Bright Places,0
9952,Bright Places The,0
9953,Places The Book,0
9954,Book Thief Dunkirk,0
9955,Thief Dunkirk Joker,0
9956,Dunkirk Joker the,0
9957,Joker the suÂcidÂ,0
9958,the suÂcidÂ squad,0
9959,suÂcidÂ squad spider,0
9960,squad spider man,0
9961,spider man homecoming,1
9962,man homecoming and,1
9963,homecoming and far,1
9964,and far from,1
9965,far from home,0
9966,from home Snow,0
9967,home Snow White,0
9968,Snow White and,0
9969,White and the,0
9970,and the Huntsman,0
9971,the Huntsman Captain,0
9972,Huntsman Captain Marvel,0
9973,Captain Marvel Ghostbusters,0
9974,Marvel Ghostbusters One,0
9975,Ghostbusters One Day,0
9976,One Day I,0
9977,Day I know,0
9978,I know you,0
9979,know you asked,1
9980,you asked just,1
9981,asked just one,1
9982,just one but,0
9983,thief and the,6
9984,and the writing,1
9985,the writing is,1
9986,writing is so,1
9987,is so pretty,1
9988,so pretty omg,0
9989,lsaguirre Just wanted,0
9990,Just wanted to,0
9991,wanted to say,1
9992,to say how,1
9993,say how much,1
9994,how much I,0
9995,much I enjoyed,0
9996,I enjoyed The,0
9997,enjoyed The Memory,0
9998,Memory Thief The,0
9999,Thief The information,0
10000,The information contained,0
10001,information contained was,1
10002,contained was so,1
10003,was so important,1
10004,so important and,1
10005,important and presented,1
10006,and presented so,1
10007,presented so clearly,1
10008,so clearly and,1
10009,clearly and in,1
10010,and in such,1
10011,in such an,1
10012,such an interesting,1
10013,an interesting manner,0
10014,interesting manner I,0
10015,manner I hope,0
10016,hope you have,1
10017,you have plans,1
10018,have plans for,1
10019,plans for other,1
10020,for other science,1
10021,other science books,0
10022,science books This,0
10023,books This is,0
10024,This is a,0
10025,a book everyone,1
10026,book everyone should,1
10027,everyone should read,0
10028,âœTale of the,0
10029,of the Body,0
10030,the Body Thiefâ,0
10031,Body Thiefâ is,0
10032,Thiefâ is the,0
10033,is the worst,1
10034,the worst Lestat,0
10035,worst Lestat book,0
10036,Lestat book by,0
10037,book by a,1
10038,by a million,1
10039,a million points,0
10040,âœThe bargaining phaseâ,0
10041,bargaining phaseâ Conor,0
10042,phaseâ Conor said,0
10043,Conor said without,0
10044,said without looking,0
10045,without looking up,1
10046,looking up from,1
10047,up from his,1
10048,from his book,0
10049,CaitlinPacific what if,0
10050,what if we,1
10051,if we build,1
10052,we build an,1
10053,build an app,1
10054,an app that,1
10055,app that times,1
10056,that times us,1
10057,times us out,1
10058,us out after,1
10059,out after an,1
10060,after an hour,1
10061,an hour each,1
10062,hour each day,0
10063,each day Oh,0
10064,day Oh yeah,0
10065,Oh yeah you,0
10066,yeah you cant,0
10067,you cant respond,0
10068,cant respond If,0
10069,respond If you,0
10070,If you love,0
10071,you love to,1
10072,love to write,1
10073,to write and,1
10074,write and think,0
10075,Twitter is an,0
10076,is an evil,1
10077,an evil delight,1
10078,evil delight and,1
10079,delight and thief,0
10080,and thief httpstcofCJBjKcjfU,0
10081,MegBrayshaw It is,0
10082,It is noticeable,0
10083,is noticeable that,1
10084,noticeable that bestselling,1
10085,that bestselling authors,0
10086,bestselling authors like,0
10087,authors like Tim,0
10088,like Tim Winton,0
10089,Tim Winton show,0
10090,Winton show the,0
10091,show the trend,1
10092,the trend you,1
10093,trend you mention,1
10094,you mention publishing,1
10095,mention publishing slender,1
10096,publishing slender tomes,1
10097,slender tomes nowaday,0
10098,tomes nowaday What,0
10099,nowaday What about,0
10100,What about The,0
10101,about The Book,0
10102,Book Thief Too,0
10103,Thief Too long,0
10104,Too long ago,0
10105,Fellow viber try,0
10106,viber try adding,0
10107,try adding yogurt,0
10108,adding yogurt The,0
10109,yogurt The Book,0
10110,Thief and Of,0
10111,and Of Monsters,0
10112,Of Monsters and,0
10113,Monsters and Men,0
10114,and Men into,0
10115,Men into your,0
10116,BONUS Set Wannabe,0
10117,Set Wannabe as,0
10118,Wannabe as your,0
10119,MGLnrd My class,0
10120,My class are,0
10121,class are INSANELY,0
10122,are INSANELY excited,0
10123,INSANELY excited about,0
10124,excited about this,0
10125,about this About,0
10126,this About five,0
10127,About five of,0
10128,five of them,1
10129,of them have,1
10130,them have preordered,0
10131,have preordered and,0
10132,preordered and several,0
10133,and several others,1
10134,several others have,1
10135,others have begged,1
10136,have begged to,1
10137,begged to come,1
10138,to come and,1
10139,come and borrow,1
10140,and borrow it,1
10141,borrow it from,1
10142,it from me,1
10143,from me when,1
10144,me when it,1
10145,when it is,1
10146,it is released,0
10147,is released even,0
10148,released even though,0
10149,even though they,1
10150,though they will,1
10151,they will be,1
10152,will be in,1
10153,be in Y,0
10154,in Y Highland,0
10155,Y Highland Falcon,0
10156,Falcon Thief was,0
10157,Thief was the,0
10158,was the most,1
10159,the most argued,1
10160,most argued book,1
10161,argued book that,1
10162,book that everyone,1
10163,that everyone wanted,1
10164,everyone wanted to,1
10165,wanted to review,0
10166,to review ðŸ,0
10167,jukatarry ready player,1
10168,ready player one,0
10169,player one pet,0
10170,one pet semetary,0
10171,pet semetary the,0
10172,semetary the book,0
10173,thief the anthropocene,0
10174,the anthropocene reviewed,0
10175,anthropocene reviewed get,0
10176,reviewed get a,0
10177,get a life,1
10178,a life chloe,1
10179,life chloe brown,0
10180,chloe brown Dante,0
10181,brown Dante and,0
10182,Dante and aristotle,0
10183,and aristotle discover,1
10184,aristotle discover the,1
10185,discover the secrets,2
10186,the secrets of,2
10187,secrets of the,2
10188,of the universe,1
10189,the universe and,1
10190,universe and many,1
10191,and many more,0
10192,many more I,0
10193,more I have,0
10194,I have so,0
10195,My second naturalhistorythievery,0
10196,second naturalhistorythievery book,0
10197,naturalhistorythievery book this,0
10198,book this year,1
10199,this year the,0
10200,year the other,0
10201,the other being,0
10202,other being The,0
10203,being The Feather,0
10204,The Feather Thief,0
10205,Feather Thief thanks,0
10206,CeeMayC for lending,0
10207,for lending it,1
10208,lending it to,1
10209,it to me,0
10210,What are your,0
10211,are your recs,1
10212,your recs for,1
10213,recs for natural,1
10214,for natural history,1
10215,natural history crime,1
10216,history crime reads,0
10217,crime reads or,0
10218,reads or books,0
10219,or books that,1
10220,books that delve,1
10221,that delve into,1
10222,delve into weird,1
10223,into weird natural,1
10224,weird natural history,1
10225,natural history subcultures,0
10226,history subcultures httpstcowqZKgXOUGl,0
10227,TatteredCover Same although,0
10228,Same although I,0
10229,although I did,0
10230,I did buy,0
10231,did buy The,0
10232,buy The Book,0
10233,Book Thief a,0
10234,Thief a few,0
10235,a few weeks,1
10236,few weeks ago,0
10237,People Video July,0
10238,Video July PM,0
10239,July PM People,0
10240,PM People you,0
10241,People you canât,0
10242,you canât tell,0
10243,canât tell a,0
10244,tell a book,1
10245,a book by,2
10246,book by its,2
10247,by its cover,1
10248,its cover but,1
10249,cover but you,1
10250,but you can,1
10251,you can tell,1
10252,can tell whoâs,0
10253,tell whoâs in,0
10254,whoâs in the,0
10255,in the White,0
10256,the White House,0
10257,White House because,0
10258,House because itâs,0
10259,because itâs not,0
10260,itâs not undercover,0
10261,not undercover these,1
10262,undercover these idiots,1
10263,these idiots are,1
10264,idiots are not,1
10265,are not capable,1
10266,not capable of,1
10267,capable of the,1
10268,of the case,3
10269,the case at,1
10270,case at handWhat,0
10271,at handWhat does,0
10272,handWhat does criminals,0
10273,does criminals liars,1
10274,criminals liars have,1
10275,liars have incommon,1
10276,have incommon taking,1
10277,incommon taking something,1
10278,taking something thatâs,0
10279,something thatâs not,0
10280,thatâs not theirs,0
10281,not theirs thiefâs,0
10282,theirs thiefâs httpstcoRDspXTVhT,0
10283,TatteredCover Oh man,0
10284,Oh man only,0
10285,man only one,0
10286,only one ðŸ,0
10287,one ðŸ This,0
10288,ðŸ This looks,0
10289,This looks like,0
10290,looks like a,1
10291,like a good,1
10292,a good list,0
10293,good list Someone,0
10294,list Someone recently,0
10295,Someone recently put,0
10296,recently put The,0
10297,Thief in my,0
10298,in my Little,0
10299,my Little Free,0
10300,Little Free Library,0
10301,Free Library and,0
10302,Library and I,0
10303,and I took,0
10304,I took it,0
10305,took it out,1
10306,it out to,1
10307,out to read,1
10308,read it first,0
10309,it first Ive,0
10310,first Ive heard,0
10311,Ive heard such,0
10312,heard such good,1
10313,such good things,1
10314,good things about,1
10315,things about it,0
10316,bibliogeordie The Red,0
10317,The Red Room,0
10318,Red Room has,0
10319,Room has good,0
10320,has good extracts,1
10321,good extracts for,1
10322,extracts for atmosphere,0
10323,for atmosphere The,0
10324,atmosphere The Graveyard,0
10325,neilhimself and Clive,0
10326,and Clive Barkers,0
10327,Clive Barkers Thief,0
10328,Barkers Thief of,0
10329,darrenshan great of,1
10330,great of course,1
10331,of course and,1
10332,course and could,1
10333,and could be,1
10334,could be some,1
10335,be some good,1
10336,some good bits,1
10337,good bits in,1
10338,bits in A,0
10339,in A Series,0
10340,A Series of,0
10341,Series of Unfortunate,0
10342,of Unfortunate Events,0
10343,Unfortunate Events but,0
10344,Events but been,0
10345,but been a,1
10346,been a while,1
10347,a while since,1
10348,while since Ive,0
10349,since Ive looked,0
10350,Ive looked at,0
10351,looked at it,0
10352,Happy Birthday Geoffrey,0
10353,Birthday Geoffrey Roy,0
10354,Geoffrey Roy Rush,0
10355,Birthplace Toowoomba Queensland,0
10356,Toowoomba Queensland Australia,0
10357,Movies include The,0
10358,include The Kings,0
10359,The Kings Speech,0
