,words,repeated
4208,decadent fiction,0
4209,fiction reimagined,0
4210,reimagined in,1
4211,in various,1
4212,various books,0
4213,books films,0
4214,films and,1
4215,and plays,0
4216,plays Which,0
4217,Which is,0
4218,your favourite,0
4219,favourite WyrdWednesday,0
4220,WyrdWednesday httpstcoxrudlJbeGn,0
4221,DowntownKeiraB The,0
4222,first book,2
4223,book that,2
4224,that really,2
4225,really took,2
4226,my breathe,2
4227,breathe away,2
4228,away and,2
4229,and made,2
4230,me understand,2
4231,understand the,2
4232,the nuances,2
4233,nuances and,2
4234,and reaches,2
4235,reaches with,2
4236,with literature,2
4237,literature was,2
4238,was Theâ,0
4239,was The,0
4240,Wilde it,0
4241,always stick,1
4242,stick with,1
4243,that vivid,1
4244,vivid moment,1
4245,moment of,1
4246,of realisation,1
4247,realisation in,1
4248,the school,1
4249,school library,1
4250,library httpstcobklfnIb,0
4251,Depicted above,0
4252,above the,0
4253,the title,1
4254,title card,1
4255,card of,1
4256,the original,90
4257,original print,1
4258,print of,1
4259,Gray amp,0
4260,amp Ivan,0
4261,Ivan Albrights,0
4262,Albrights Dorian,0
4263,Gray painting,0
4264,dominate them,0
4265,And a,0
4266,of Oscar,0
4267,Wilde not,0
4268,not as,0
4269,as far,1
4270,far as,1
4271,as we,1
4272,we know,0
4273,know by,0
4274,by Dorian,0
4275,Gray ðŸ,0
4276,ðŸ httpstcoRSzyiScGC,0
4277,TheAnthonyMark Ive,0
4278,got a,1
4279,a first,1
4280,first class,1
4281,class degree,1
4282,degree in,1
4283,wikivictorian Oscar,0
4284,Wilde maybe,0
4285,maybe getting,1
4286,getting inspired,1
4287,inspired to,1
4288,write The,0
4289,to commit,0
4290,Yellow Book,0
4291,Book which,0
4292,which appears,1
4293,appears in,1
4294,Gray as,0
4295,a publication,1
4296,publication that,1
4297,that influences,1
4298,influences Dorian,0
4299,Dorian WyrdWednesday,0
4300,WyrdWednesday httpstcoqSKdFEzk,0
4301,why is,0
4302,is no,1
4303,one talking,1
4304,talking about,1
4305,about orlando,1
4306,orlando like,1
4307,gray everyone,1
4308,everyone is,1
4309,like itâs,0
4310,gay book,1
4311,like IS,0
4312,IS but,0
4313,but orlando,1
4314,orlando is,1
4315,gay and,1
4316,and trans,1
4317,trans and,1
4318,and gnc,1
4319,gnc book,1
4320,book like,2
4321,itâs WILD,0
4322,neilhdg The,0
4323,TimGurung England,0
4324,England is,0
4325,the native,2
4326,native land,2
4327,land of,2
4328,of hypocrites,0
4329,hypocrites Oscar,0
4330,Ok hr,0
4331,hr plane,1
4332,plane flight,1
4333,flight in,1
4334,days I,0
4335,I havent,0
4336,havent been,0
4337,been on,1
4338,a plane,1
4339,plane in,1
4340,in so,2
4341,so long,1
4342,long maybe,1
4343,maybe i,1
4344,can read,1
4345,Gray since,0
4346,i wobt,1
4347,wobt have,1
4348,have internet,1
4349,internet or,1
4350,or whatever,0
4351,and Immorality,0
4352,Immorality by,0
4353,vocalcreators httpstcoxrXzwwvei,0
4354,gray Oscar,0
4355,â â,0
4356,uncensored picture,1
4357,wilde httpstcoDPjDG,0
4358,unpacking our,0
4359,our books,0
4360,mine âœThe,0
4361,Grayâ all,0
4362,of Adichieâs,0
4363,Adichieâs works,0
4364,works Of,0
4365,Of Grammatology,0
4366,Grammatology etc,0
4367,Markâs httpstcofQCCsFkDq,0
4368,steelballrunner It,0
4369,It could,0
4370,could also,1
4371,also be,1
4372,a reference,1
4373,reference to,1
4374,as the,2
4375,the painter,1
4376,painter Basil,0
4377,Basil has,0
4378,a very,1
4379,very closeted,1
4380,closeted adoration,1
4381,adoration for,1
4382,for Dorian,0
4383,Dorian which,0
4384,which parallels,1
4385,parallels Tetsugoro,0
4386,Tetsugoro and,0
4387,and Sumios,0
4388,Sumios relationship,0
4389,Nowadays people,0
4390,of nothing,0
4391,the things,1
4392,things it,1
4393,has forbidden,1
4394,forbidden to,1
4395,to itself,0
4396,itself with,0
4397,with desire,1
4398,desire for,1
4399,for what,2
4400,what its,1
4401,its monstrous,1
4402,monstrous laws,1
4403,laws have,1
4404,have made,1
4405,made monstrous,1
4406,monstrous and,1
4407,and unlawfulâ,0
4408,gothficbot The,0
4409,own shame,0
4410,Oscar Wiâ,0
4411,Gray makes,0
4412,makes No,0
4413,No Sense,0
4414,Sense and,0
4415,and you,1
4416,are all,1
4417,all afraid,1
4418,afraid to,1
4419,say it,1
4420,it because,1
4421,because it,1
4422,is old,1
4423,old and,1
4424,and acclaimed,1
4425,acclaimed how,1
4426,how can,1
4427,can the,1
4428,man never,1
4429,never age,1
4430,age why,1
4431,why does,1
4432,does he,1
4433,he hide,1
4434,hide the,1
4435,just not,1
4436,not realistic,0
4437,Im currently,0
4438,I feel,0
4439,feel so,1
4440,so sophisticated,1
4441,sophisticated âœand,0
4442,âœand the,0
4443,the writing,1
4444,writing is,1
4445,is top,1
4446,top tierâœâœâœ,0
4447,âœbehind every,0
4448,tragicâ the,0
4449,or âœHe,0
4450,âœHe is,0
4451,is half,1
4452,half of,1
4453,soul as,0
4454,the poets,1
4455,poets sayâ,0
4456,sayâ the,0
4457,achilles i,1
4458,i know,3
4459,know that,1
4460,is basic,1
4461,itâs so,0
4462,so fucking,1
4463,fucking good,1
4464,good httpstcojvqRiYd,0
4465,seldonscott The,0
4466,The twitter,0
4467,twitter profile,1
4468,profile picture,1
4469,gaymorality Iâve,0
4470,Iâve heard,0
4471,heard about,1
4472,gray recently,0
4473,recently Whatâs,0
4474,Whatâs it,0
4475,it about,0
4476,OnlyACabbage Okay,0
4477,Okay but,0
4478,I showed,0
4479,showed mum,1
4480,mum amp,0
4481,first thing,1
4482,thing she,1
4483,she did,1
4484,did was,1
4485,was google,1
4486,google a,1
4487,show me,1
4488,me how,1
4489,how you,1
4490,you look,1
4491,look the,1
4492,same as,1
4493,as him,1
4494,him which,0
4495,which you,0
4496,you do,1
4497,do and,0
4498,and he,1
4499,he was,3
4500,was famous,1
4501,famous for,1
4502,being perfect,1
4503,perfect looking,1
4504,looking so,1
4505,so whatever,0
4506,jessesingal The,0
4507,Gray Henry,0
4508,lendo The,0
4509,Gray httpstcoXilVAUw,0
4510,httpstcoXilVAUw skoob,0
4511,Griff The,0
4512,wilde httpstcoQXvQAtVeC,0
4513,LOUISSOFT The,0
4514,Gray you,0
4515,do not,1
4516,to miss,1
4517,miss this,1
4518,this one,0
4519,im rereading,0
4520,rereading the,1
4521,gray httpstcomZxIFsqkM,0
4522,Reading The,0
4523,am speechless,0
4524,speechless httpstcoWbxPXjC,0
4525,ALSO THE,0
4526,I now,0
4527,now have,1
4528,have Don,0
4529,Don Quixote,0
4530,Quixote which,0
4531,I already,0
4532,already started,0
4533,started Crime,0
4534,Crime and,0
4535,and Punishment,0
4536,Punishment The,0
4537,first two,1
4538,two Stormlight,0
4539,Stormlight volumes,0
4540,volumes in,1
4541,my possession,1
4542,possession and,1
4543,and they,1
4544,they really,1
4545,really look,1
4546,look promising,0
4547,mannyszn Thinking,0
4548,ngelocouture my,0
4549,my villain,2
4550,villain origin,3
4551,origin story,3
4552,story is,3
4553,is gon,0
4554,be all,3
4555,the covers,3
4556,covers of,3
4557,most ugly,3
4558,and off,3
4559,off putting,3
4560,putting menâ,0
4561,ultjoel thank,1
4562,you ðŸðŸ,0
4563,ðŸðŸ the,0
4564,gray frankenstein,0
4565,frankenstein jane,0
4566,eyre and,1
4567,and misery,1
4568,misery lt,0
4569,Tatiana FairyTaleTuesday,0
4570,FairyTaleTuesday In,0
4571,In Oscar,0
4572,Wildes philosophical,0
4573,philosophical novel,7
4574,Gray Dorian,0
4575,Dorian is,0
4576,is named,7
4577,named Prince,0
4578,Prince Charminâ,0
4579,Marguerite GÃrard,0
4580,Artist Painting,0
4581,Painting a,0
4582,a Portrait,0
4583,Portrait of,0
4584,a Musician,0
4585,âšœðŸŽ httpstcoWBdoasRYy,0
4586,june reads,0
4587,reads âå,0
4588,children of,1
4589,of blood,1
4590,blood and,1
4591,and bone,1
4592,HorrorNHaunted The,0
4593,Gray httpstcojtZaWAHEAS,0
4594,honeybiblio Romeo,0
4595,Romeo and,0
4596,and Juliette,0
4597,Of mice,0
4598,mice and,2
4599,and men,0
4600,Lost Boys,0
4601,There we,0
4602,we others,1
4603,others but,1
4604,but these,1
4605,the ones,1
4606,ones I,0
4607,I enjoyed,0
4608,marcelinenjoyer hey,0
4609,hey im,0
4610,and im,2
4611,im not,2
4612,not quite,2
4613,quite sure,2
4614,sure how,2
4615,how twitter,2
4616,twitter and,3
4617,and all,2
4618,all moot,2
4619,moot thing,2
4620,thing works,2
4621,works but,2
4622,for moots,0
4623,some ofâ,0
4624,Prince Charming,0
4625,Charming by,0
4626,the actress,1
4627,actress Sibyl,0
4628,Sibyl Vane,0
4629,Vane Dorian,0
4630,Dorian rejects,0
4631,rejects her,1
4632,her when,1
4633,when she,1
4634,she is,2
4635,is unable,1
4636,unable to,1
4637,to perform,1
4638,perform for,1
4639,being too,1
4640,too enamoured,1
4641,enamoured with,1
4642,with him,0
4643,him httpstcobFHhRkhYE,0
4644,SistersinCrimeA I,0
4645,I wrote,0
4646,wrote the,3
4647,the music,0
4648,music A,0
4649,A friend,0
4650,friend who,1
4651,who is,1
4652,is an,1
4653,an English,0
4654,English teacher,0
4655,teacher wrote,1
4656,words It,0
4657,was an,1
4658,an updated,1
4659,updated version,1
4660,Gray set,0
4661,set in,1
4662,a school,0
4663,school I,0
4664,I wouldnt,0
4665,wouldnt mind,0
4666,mind collaborating,1
4667,collaborating on,1
4668,on another,1
4669,another one,0
4670,one but,0
4671,but it,1
4672,it involves,1
4673,involves a,1
4674,of hard,1
4675,hard work,0
4676,of stars,1
4677,stars to,1
4678,Wilde httpstcoqjqoXuL,0
4679,Henry talking,0
4680,talking a,1
4681,of organizational,1
4682,organizational behaviour,1
4683,behaviour in,1
4684,Gray httpstcozGfQotP,0
4685,Offtopic but,0
4686,I wonder,0
4687,wonder if,1
4688,if theres,0
4689,theres any,0
4690,any fanfiction,1
4691,fanfiction About,0
4692,About The,0
4693,Gray ahahah,0
4694,putting men,1
4695,men on,1
4696,on them,0
4697,them like,0
4698,like did,1
4699,did you,1
4700,you not,1
4701,not read,1
4702,book he,1
4703,has to,1
4704,be HOT,0
4705,kimaaya bro,0
4706,bro my,1
4707,my comfort,2
4708,comfort book,2
4709,do what,2
4710,what you,2
4711,want with,2
4712,with that,1
4713,a romance,0
4714,quotestoliveby lifequotes,0
4715,lifequotes quote,0
4716,JJBlazt The,0
4717,thereâs something,0
4718,something about,1
4719,about circeâs,0
4720,circeâs writing,0
4721,writing that,1
4722,that slows,1
4723,slows me,1
4724,me down,0
4725,down like,0
4726,read each,1
4727,each sentence,1
4728,sentence so,1
4729,so carefully,1
4730,carefully amp,0
4731,amp thatâs,0
4732,thatâs not,0
4733,not usually,1
4734,usually how,1
4735,read books,0
4736,books the,0
4737,only other,1
4738,other time,1
4739,time iâve,0
4740,iâve experienced,0
4741,experienced this,1
4742,this was,1
4743,was when,1
4744,my favorites,0
4745,âœTo be,0
4746,be good,1
4747,good is,1
4748,be in,2
4749,in harmony,2
4750,harmony with,2
4751,with oneself,0
4752,oneself Discord,0
4753,Discord is,0
4754,be forced,1
4755,forced to,1
4756,with othersâ,0
4757,othersâ â,0
4758,lantsovszoya Mine,0
4759,Mine is,0
4760,is Ninth,0
4761,Ninth House,0
4762,House the,0
4763,the Millennium,0
4764,Millennium trilogy,0
4765,trilogy The,0
4766,book thief,1
4767,thief ðŸ,0
4768,ðŸ I,0
4769,canât read,0
4770,read them,1
4771,them unless,1
4772,unless itâs,0
4773,itâs cold,0
4774,cold out,0
4775,isabeIlareads hi,0
4776,hi Iâm,0
4777,Iâm new,0
4778,to twitter,1
4779,to find,1
4780,find some,1
4781,some mutuals,1
4782,hereâs a,0
4783,a list,1
4784,list of,1
4785,my interests,1
4786,interests amp,0
4787,amp favs,0
4788,the pictâ,0
4789,An AwEsOmE,0
4790,AwEsOmE book,0
4791,book reviewsummary,0
4792,reviewsummary top,0
4793,top quotes,0
4794,high fantasy,0
4795,sci fi,0
4796,Interactrtlike to,0
4797,moots booktwt,0
4798,So apparently,0
4799,apparently Im,0
4800,Im working,0
4801,on translating,1
4802,translating an,1
4803,an article,1
4804,article on,1
4805,on Annette,0
4806,Annette in,0
4807,in French,0
4808,French with,0
4809,with another,1
4810,another French,0
4811,French speaker,0
4812,speaker and,0
4813,and comparisons,1
4814,comparisons are,1
4815,are made,1
4816,made to,1
4817,to Beauty,0
4818,Beauty and,0
4819,the Beast,0
4820,Beast and,0
4821,and Phantom,0
4822,the Paradise,0
4823,Paradise the,0
4824,latter based,1
4825,on works,1
4826,works Phantom,0
4827,Opera The,0
4828,and Faust,0
4829,raidhosnibm âœChildren,0
4830,âœChildren begin,0
4831,begin by,2
4832,by loving,2
4833,loving their,2
4834,their parents,0
4835,parents as,0
4836,as they,3
4837,they grow,2
4838,grow older,2
4839,older they,2
4840,they judge,2
4841,judge them,0
4842,them sometimes,0
4843,sometimes they,2
4844,they forgive,2
4845,forgive themâ,0
4846,Oscar Wildeâ,0
4847,We earn,0
4848,earn our,1
4849,our faces,1
4850,faces he,1
4851,looks like,2
4852,picture up,1
4853,up in,1
4854,attic in,1
4855,in picture,1
4856,Gray httpstcooefVD,0
4857,mikanmir to,0
4858,to prisonfor,0
4859,prisonfor a,1
4860,a crime,1
4861,crime he,1
4862,he didnt,0
4863,didnt commit,0
4864,commit then,0
4865,then for,1
4866,for books,1
4867,books you,1
4868,read at,1
4869,least once,0
4870,once to,0
4871,to kill,1
4872,kill a,1
4873,a mockingbird,0
4874,mockingbird anna,0
4875,anna karenina,0
4876,karenina war,0
4877,war and,1
4878,and peace,0
4879,peace the,0
4880,the late,1
4881,late mattia,1
4882,mattia pascal,0
4883,pascal norwegian,0
4884,wood kafka,0
4885,shore after,0
4886,after dark,1
4887,dark all,0
4888,all three,0
4889,three by,1
4890,by haruki,1
4891,haruki murakami,0
4892,murakami the,0
4893,fav books,0
4894,the seven,1
4895,seven husbands,1
4896,husbands of,1
4897,of evelyn,1
4898,evelyn hugo,0
4899,â ready,0
4900,ready player,1
4901,player one,0
4902,â of,0
4903,of mice,2
4904,and more,0
4905,prabhupp Reminds,0
4906,Reminds me,0
4907,hiii guys,0
4908,guys i,1
4909,need your,1
4910,your help,0
4911,help has,0
4912,has any,1
4913,any of,1
4914,of you,1
4915,that book,1
4916,book good,0
4917,good worth,0
4918,worth reading,1
4919,reading and,1
4920,and appropriate,1
4921,appropriate in,0
4922,in case,0
4923,case my,1
4924,my parents,0
4925,parents you,0
4926,you know,0
4927,if your,0
4928,your fav,1
4929,fav classics,1
4930,are jane,1
4931,eyre the,0
4932,the scarlett,1
4933,scarlett letter,0
4934,letter fahrenheit,0
4935,fahrenheit or,1
4936,gray u,0
4937,are officially,1
4938,officially one,1
4939,the sexiest,1
4940,sexiest people,1
4941,people i,1
4942,Your rank,0
4943,rank and,1
4944,and wealth,0
4945,wealth Harry,0
4946,Harry my,0
4947,my brains,0
4948,brains such,0
4949,such as,1
4950,they are,1
4951,are my,1
4952,my art,0
4953,art whatever,0
4954,whatever it,1
4955,it may,1
4956,be worth,0
4957,worth Dorian,0
4958,Grays good,0
4959,good looks,1
4960,looks we,1
4961,we shall,1
4962,shall all,1
4963,all suffer,1
4964,suffer for,1
4965,the gods,1
4966,gods have,1
4967,given us,0
4968,us suffer,0
4969,suffer terribly,0
4970,morallygreygf OH,0
4971,OH HELP,0
4972,HELP i,0
4973,i meant,1
4974,meant the,1
4975,to anyone,0
4976,anyone The,0
4977,Wilde httpstcoPbdFHcxo,0
4978,LAIASVETURlUS fave,0
4979,fave fiddler,0
4980,fiddler on,1
4981,the roof,0
4982,roof least,0
4983,least fave,1
4984,fave picture,1
4985,gray honestly,0
4986,honestly itâs,0
4987,itâs all,0
4988,all about,1
4989,about how,1
4990,how the,1
4991,is taught,0
4992,whats your,0
4993,your favorite,1
4994,favorite book,1
4995,book or,1
4996,or books,0
4997,books â,0
4998,favourite book,1
4999,book ever,1
5000,ever funnily,1
5001,funnily enough,1
5002,enough itâs,0
5003,itâs not,0
5004,not actually,1
5005,actually because,1
5006,because of,1
5007,of ben,1
5008,ben sirius,0
5009,sirius wilde,0
5010,just my,1
5011,favourite writer,1
5012,writer ðŸââïâðŸâðŸ,0
5013,ðŸââïâðŸâðŸ httpstcoDpStRjyz,0
5014,Federer doesnt,0
5015,doesnt age,0
5016,age because,1
5017,because his,1
5018,his fans,1
5019,fans do,0
5020,Its the,0
5021,for tennis,0
5022,tennis Everytime,0
5023,Everytime he,0
5024,he loses,1
5025,loses an,1
5026,an opportunity,1
5027,opportunity to,1
5028,to break,1
5029,break I,0
5030,feel myself,1
5031,myself beginning,1
5032,beginning to,1
5033,to wither,0
5034,harleytwts yes,1
5035,yes very,1
5036,much im,1
5037,im thinking,1
5038,thinking of,1
5039,of getting,1
5040,gray soon,0
5041,WorthingHighEng Introducing,0
5042,Introducing Miss,0
5043,Miss Beckford,0
5044,Beckford As,0
5045,As well,0
5046,well as,1
5047,teacher she,0
5048,is Leader,0
5049,Leader of,0
5050,of Literacy,0
5051,Literacy here,0
5052,WorthingHigh ðŸš,0
5053,ðŸš Her,0
5054,Her favouritâ,0
5055,So the,0
5056,the other,1
5057,other day,1
5058,day I,0
5059,saw that,1
5060,that Penguin,0
5061,Penguin were,0
5062,were doing,1
5063,doing classic,1
5064,classic books,1
5065,books for,1
5066,Â couldnt,0
5067,couldnt resist,0
5068,resist so,1
5069,I went,0
5070,went through,1
5071,through the,1
5072,the list,1
5073,list and,1
5074,and picked,1
5075,picked these,1
5076,these three,0
5077,three The,0
5078,Gray Frankenstein,0
5079,Frankenstein At,0
5080,the Mountains,0
5081,Mountains of,0
5082,of Madness,0
5083,Madness plus,0
5084,plus others,0
5085,others httpstcoDuzsSX,0
5086,starting the,0
5087,last chapter,1
5088,gray aaaaa,0
5089,Livetweeting reading,0
5090,An ongoing,0
5091,ongoing thread,0
5092,Bout to,0
5093,Gray Should,0
5094,Should I,0
5095,I live,0
5096,live tweet,1
5097,tweet it,0
5098,also this,0
5099,from âœthe,0
5100,grayâ by,0
5101,wilde if,1
5102,you were,1
5103,were wondering,1
5104,great but,1
5105,it better,1
5106,better this,1
5107,this way,1
5108,way httpstcorfCRSRTiKi,0
5109,crush just,0
5110,just called,1
5111,gray âœmelodramatic,0
5112,âœmelodramatic gay,0
5113,gay bullshitâ,0
5114,bullshitâ httpstcobsJtSKlGA,0
5115,Chris She,0
5116,She looks,0
5117,never has,1
5118,has the,1
5119,commit Oscar,0
5120,Gray Quote,0
5121,Quote RWLSWeightLoss,0
